"Powertrain","Year","Region","chemistry","MWh","chem_share_mwh"
"BEV","2022","ASEAN","NMC 811",221.236056738749,0.124671231380128
"BEV","2022","ASEAN","NMC 721",0.13,7.32577696345192e-05
"BEV","2022","ASEAN","NMCA 89:4:4:3",106.465,0.0599952957241469
"BEV","2022","ASEAN","NCA",182.4345,0.102805727495298
"BEV","2022","Africa","NMC 111",3.20832931832202,0.0191528556097064
"BEV","2022","Africa","LFP",6.1276,0.03658010958034
"BEV","2022","Africa","NMC 622",124.66919172024,0.744241251781907
"BEV","2022","Africa","NMC 532",18.8541967411647,0.112554439395701
"BEV","2022","Africa","NMC 811",14.5774822202728,0.0870236139798677
"BEV","2022","Africa","NMC 721",0.075,0.000447729652478213
"BEV","2022","Australia/NZ","NMC 111",52.4086170206986,0.0151859937864433
"BEV","2022","Australia/NZ","LFP",776.568,0.225019424154869
"BEV","2022","Australia/NZ","NMC 622",690.452703672174,0.200066536074735
"BEV","2022","Australia/NZ","NMC 532",344.199135006493,0.0997356202596101
"BEV","2022","Australia/NZ","NMC 811",231.972944300634,0.0672168030952064
"BEV","2022","Australia/NZ","NMC 721",1.614,0.000467674885632628
"BEV","2022","Australia/NZ","NMCA 89:4:4:3",1353.6,0.3922210193261
"BEV","2022","Australia/NZ","NCA",0.3,8.69284174038341e-05
"BEV","2022","Brazil","NMC 111",25.7885293490331,0.030246234514966
"BEV","2022","Brazil","LFP",159.0671,0.186562821985657
"BEV","2022","Brazil","NMC 622",333.43330658274,0.39106929478242
"BEV","2022","Brazil","NMC 532",199.854220155191,0.234400245543518
"BEV","2022","Brazil","NMC 811",116.394343913036,0.136513818782043
"BEV","2022","Brazil","NCA",18.082,0.0212075843913962
"BEV","2022","Canada","NMC 111",1228.65667403107,0.0170378732056042
"BEV","2022","Canada","LFP",4026.55,0.0558364674249844
"BEV","2022","Canada","NMC 622",14457.9045938993,0.200488835079855
"BEV","2022","Canada","NMC 532",4145.21710446264,0.0574820329619193
"BEV","2022","Canada","NMC 811",6686.96812760699,0.0927286828746784
"BEV","2022","Canada","NMC 721",1318.835,0.0182883827386793
"BEV","2022","Canada","NCA",40249.134,0.558137725714279
"BEV","2022","China","NMC 111",5307.64684703274,0.0216041060138395
"BEV","2022","China","LFP",111002.32916,0.451820958716653
"BEV","2022","China","NMC 622",41151.2532605941,0.167500978054192
"BEV","2022","China","NMC 532",29057.0823222862,0.118273183019793
"BEV","2022","China","NMC 811",42441.535810087,0.172752910179751
"BEV","2022","China","NMC 721",9713.922,0.0395392924108151
"BEV","2022","China","NMCA 89:4:4:3",7003.92,0.0285085716049558
"BEV","2022","EFTA","NMC 111",2536.07472740267,0.0243593208211415
"BEV","2022","EFTA","LMO",0.6954,6.67940558532769e-06
"BEV","2022","EFTA","LFP",3281.5982,0.0315201687458747
"BEV","2022","EFTA","NMC 622",31316.6042505868,0.300799973173521
"BEV","2022","EFTA","NMC 532",20284.9866619031,0.194839880943074
"BEV","2022","EFTA","NMC 811",12855.3124101074,0.123476913306304
"BEV","2022","EFTA","NMC 721",19281.149,0.185197892324037
"BEV","2022","EFTA","NMCA 89:4:4:3",14235.44,0.136733214618345
"BEV","2022","EFTA","NCA",319.2,0.00306595666211763
"BEV","2022","European Union","NMC 111",2536.07472740267,0.0243593208211415
"BEV","2022","European Union","LMO",0.6954,6.67940558532769e-06
"BEV","2022","European Union","LFP",3281.5982,0.0315201687458747
"BEV","2022","European Union","NMC 622",31316.6042505868,0.300799973173521
"BEV","2022","European Union","NMC 532",20284.9866619031,0.194839880943074
"BEV","2022","European Union","NMC 811",12855.3124101074,0.123476913306304
"BEV","2022","European Union","NMC 721",19281.149,0.185197892324037
"BEV","2022","European Union","NMCA 89:4:4:3",14235.44,0.136733214618345
"BEV","2022","European Union","NCA",319.2,0.00306595666211763
"BEV","2022","India","NMC 111",80.7175491860552,0.0485119121251761
"BEV","2022","India","LFP",18.797,0.0112971518760442
"BEV","2022","India","NMC 622",659.07963009836,0.396112288111306
"BEV","2022","India","NMC 532",558.235239346095,0.335503978371694
"BEV","2022","India","NMC 811",347.04128136949,0.20857466951578
"BEV","2022","Japan","NMC 111",745.923096569806,0.0440742614525131
"BEV","2022","Japan","LMO",0.1037,6.12730847676317e-06
"BEV","2022","Japan","LFP",236.7829,0.0139907605624163
"BEV","2022","Japan","NMC 622",6649.15743898672,0.392877904910667
"BEV","2022","Japan","NMC 532",2607.6695163908,0.154079031170475
"BEV","2022","Japan","NMC 811",3503.93994805267,0.207036846150166
"BEV","2022","Japan","NMC 721",274.125,0.0161971883914436
"BEV","2022","Japan","NMCA 89:4:4:3",1290.72,0.0762646055653593
"BEV","2022","Japan","NCA",1615.812,0.0954732744884826
"BEV","2022","Mexico","NMC 111",1228.65667403107,0.0170378732056042
"BEV","2022","Mexico","LFP",4026.55,0.0558364674249844
"BEV","2022","Mexico","NMC 622",14457.9045938993,0.200488835079855
"BEV","2022","Mexico","NMC 532",4145.21710446264,0.0574820329619193
"BEV","2022","Mexico","NMC 811",6686.96812760699,0.0927286828746784
"BEV","2022","Mexico","NMC 721",1318.835,0.0182883827386793
"BEV","2022","Mexico","NCA",40249.134,0.558137725714279
"BEV","2022","Middle East","NMC 111",56.9022918811683,0.0243127208992697
"BEV","2022","Middle East","LFP",336.5493,0.143797884570842
"BEV","2022","Middle East","NMC 622",576.037734748288,0.246124439093421
"BEV","2022","Middle East","NMC 532",248.29340461194,0.106088666165964
"BEV","2022","Middle East","NMC 811",291.893168758604,0.124717597654094
"BEV","2022","Middle East","NMC 721",98.426,0.0420546130589773
"BEV","2022","Middle East","NMCA 89:4:4:3",681.12,0.291023083806419
"BEV","2022","Middle East","NCA",51.211,0.0218809947510138
"BEV","2022","Other Asia Pacific","NMC 111",745.923096569806,0.0440742614525131
"BEV","2022","Other Asia Pacific","LMO",0.1037,6.12730847676317e-06
"BEV","2022","Other Asia Pacific","LFP",236.7829,0.0139907605624163
"BEV","2022","Other Asia Pacific","NMC 622",6649.15743898672,0.392877904910667
"BEV","2022","Other Asia Pacific","NMC 532",2607.6695163908,0.154079031170475
"BEV","2022","Other Asia Pacific","NMC 811",3503.93994805267,0.207036846150166
"BEV","2022","Other Asia Pacific","NMC 721",274.125,0.0161971883914436
"BEV","2022","Other Asia Pacific","NMCA 89:4:4:3",1290.72,0.0762646055653593
"BEV","2022","Other Asia Pacific","NCA",1615.812,0.0954732744884826
"BEV","2022","Other Europe","NMC 111",22.8226699334122,0.0337424682424895
"BEV","2022","Other Europe","LFP",21.0698,0.0311509152719588
"BEV","2022","Other Europe","NMC 622",303.820835189394,0.449187799354554
"BEV","2022","Other Europe","NMC 532",95.5826634810672,0.141315411231567
"BEV","2022","Other Europe","NMC 811",222.682231396126,0.329227392893689
"BEV","2022","Other Europe","NMC 721",1.2,0.00177415534681632
"BEV","2022","Other Europe","NMCA 89:4:4:3",8.88,0.0131287495664408
"BEV","2022","Other Europe","NCA",0.32,0.000473108092484353
"BEV","2022","Other Latin America and Caribbean","NMC 111",11.8517387590094,0.0167701315830753
"BEV","2022","Other Latin America and Caribbean","LFP",128.2645,0.181493415116176
"BEV","2022","Other Latin America and Caribbean","NMC 622",156.080399937711,0.220852728677021
"BEV","2022","Other Latin America and Caribbean","NMC 532",54.5425632997604,0.0771773646056681
"BEV","2022","Other Latin America and Caribbean","NMC 811",57.5638980035193,0.0814525331331579
"BEV","2022","Other Latin America and Caribbean","NMC 721",1.875,0.00265311253965696
"BEV","2022","Other Latin America and Caribbean","NCA",296.539,0.419600714345245
"BEV","2022","South Korea","NMC 111",745.923096569806,0.0440742614525131
"BEV","2022","South Korea","LMO",0.1037,6.12730847676317e-06
"BEV","2022","South Korea","LFP",236.7829,0.0139907605624163
"BEV","2022","South Korea","NMC 622",6649.15743898672,0.392877904910667
"BEV","2022","South Korea","NMC 532",2607.6695163908,0.154079031170475
"BEV","2022","South Korea","NMC 811",3503.93994805267,0.207036846150166
"BEV","2022","South Korea","NMC 721",274.125,0.0161971883914436
"BEV","2022","South Korea","NMCA 89:4:4:3",1290.72,0.0762646055653593
"BEV","2022","South Korea","NCA",1615.812,0.0954732744884826
"BEV","2022","United Kingdom","NMC 111",2536.07472740267,0.0243593208211415
"BEV","2022","United Kingdom","LMO",0.6954,6.67940558532769e-06
"BEV","2022","United Kingdom","LFP",3281.5982,0.0315201687458747
"BEV","2022","United Kingdom","NMC 622",31316.6042505868,0.300799973173521
"BEV","2022","United Kingdom","NMC 532",20284.9866619031,0.194839880943074
"BEV","2022","United Kingdom","NMC 811",12855.3124101074,0.123476913306304
"BEV","2022","United Kingdom","NMC 721",19281.149,0.185197892324037
"BEV","2022","United Kingdom","NMCA 89:4:4:3",14235.44,0.136733214618345
"BEV","2022","United Kingdom","NCA",319.2,0.00306595666211763
"BEV","2022","United States","NMC 111",1228.65667403107,0.0170378732056042
"BEV","2022","United States","LFP",4026.55,0.0558364674249844
"BEV","2022","United States","NMC 622",14457.9045938993,0.200488835079855
"BEV","2022","United States","NMC 532",4145.21710446264,0.0574820329619193
"BEV","2022","United States","NMC 811",6686.96812760699,0.0927286828746784
"BEV","2022","United States","NMC 721",1318.835,0.0182883827386793
"BEV","2022","United States","NCA",40249.134,0.558137725714279
"PHEV","2010","Canada","NMC 111",5.379,1
"PHEV","2010","China","LFP",6.672,1
"PHEV","2010","Mexico","NMC 111",5.379,1
"PHEV","2010","United States","NMC 111",5.379,1
"PHEV","2011","Australia/NZ","NMC 111",0.0132,1
"PHEV","2011","Canada","NMC 111",131.109,0.992065533877734
"PHEV","2011","Canada","LFP",1.0486,0.00793446612226614
"PHEV","2011","China","LFP",9.808,1
"PHEV","2011","EFTA","NMC 111",1.296735593628,0.217847222785049
"PHEV","2011","EFTA","LFP",0.128,0.0215035699286014
"PHEV","2011","EFTA","NMC 622",2.19070596618544,0.36803124169432
"PHEV","2011","EFTA","NMC 532",1.03485835883079,0.173852727229029
"PHEV","2011","EFTA","NMC 811",1.30220008135577,0.218765238363001
"PHEV","2011","European Union","NMC 111",1.296735593628,0.217847222785049
"PHEV","2011","European Union","LFP",0.128,0.0215035699286014
"PHEV","2011","European Union","NMC 622",2.19070596618544,0.36803124169432
"PHEV","2011","European Union","NMC 532",1.03485835883079,0.173852727229029
"PHEV","2011","European Union","NMC 811",1.30220008135577,0.218765238363001
"PHEV","2011","Mexico","NMC 111",131.109,0.992065533877734
"PHEV","2011","Mexico","LFP",1.0486,0.00793446612226614
"PHEV","2011","United Kingdom","NMC 111",1.296735593628,0.217847222785049
"PHEV","2011","United Kingdom","LFP",0.128,0.0215035699286014
"PHEV","2011","United Kingdom","NMC 622",2.19070596618544,0.36803124169432
"PHEV","2011","United Kingdom","NMC 532",1.03485835883079,0.173852727229029
"PHEV","2011","United Kingdom","NMC 811",1.30220008135577,0.218765238363001
"PHEV","2011","United States","NMC 111",131.109,0.992065533877734
"PHEV","2011","United States","LFP",1.0486,0.00793446612226614
"PHEV","2012","Australia/NZ","NMC 111",1.4025,1
"PHEV","2012","Canada","NMC 111",464.840940153992,0.904417871485897
"PHEV","2012","Canada","LFP",32.2284,0.0627051931349678
"PHEV","2012","Canada","NMC 622",8.17573551025011,0.0159071214888312
"PHEV","2012","Canada","NMC 532",3.86210124177654,0.00751429808095956
"PHEV","2012","Canada","NMC 811",4.85982309398144,0.00945551580934465
"PHEV","2012","China","NMC 111",0.297,0.0152206221493363
"PHEV","2012","China","LFP",19.216,0.984779377850664
"PHEV","2012","EFTA","NMC 111",29.0912760479667,0.247297620963243
"PHEV","2012","EFTA","LFP",7.95,0.0675809505026918
"PHEV","2012","EFTA","NMC 622",38.9951552802719,0.331488007401363
"PHEV","2012","EFTA","NMC 532",18.4207570612323,0.156590222789591
"PHEV","2012","EFTA","NMC 811",23.1795116105291,0.197043198343112
"PHEV","2012","European Union","NMC 111",29.0912760479667,0.247297620963243
"PHEV","2012","European Union","LFP",7.95,0.0675809505026918
"PHEV","2012","European Union","NMC 622",38.9951552802719,0.331488007401363
"PHEV","2012","European Union","NMC 532",18.4207570612323,0.156590222789591
"PHEV","2012","European Union","NMC 811",23.1795116105291,0.197043198343112
"PHEV","2012","Japan","NMC 111",31.8604,1
"PHEV","2012","Mexico","NMC 111",464.840940153992,0.904417871485897
"PHEV","2012","Mexico","LFP",32.2284,0.0627051931349678
"PHEV","2012","Mexico","NMC 622",8.17573551025011,0.0159071214888312
"PHEV","2012","Mexico","NMC 532",3.86210124177654,0.00751429808095956
"PHEV","2012","Mexico","NMC 811",4.85982309398144,0.00945551580934465
"PHEV","2012","Middle East","NMC 111",0.0711877828215157,0.0634472217660568
"PHEV","2012","Middle East","NMC 622",0.508423227647133,0.45314013159281
"PHEV","2012","Middle East","NMC 532",0.240171905803733,0.214056957044326
"PHEV","2012","Middle East","NMC 811",0.302217083727618,0.269355689596808
"PHEV","2012","Other Asia Pacific","NMC 111",31.8604,1
"PHEV","2012","South Korea","NMC 111",31.8604,1
"PHEV","2012","United Kingdom","NMC 111",29.0912760479667,0.247297620963243
"PHEV","2012","United Kingdom","LFP",7.95,0.0675809505026918
"PHEV","2012","United Kingdom","NMC 622",38.9951552802719,0.331488007401363
"PHEV","2012","United Kingdom","NMC 532",18.4207570612323,0.156590222789591
"PHEV","2012","United Kingdom","NMC 811",23.1795116105291,0.197043198343112
"PHEV","2012","United States","NMC 111",464.840940153992,0.904417871485897
"PHEV","2012","United States","LFP",32.2284,0.0627051931349678
"PHEV","2012","United States","NMC 622",8.17573551025011,0.0159071214888312
"PHEV","2012","United States","NMC 532",3.86210124177654,0.00751429808095956
"PHEV","2012","United States","NMC 811",4.85982309398144,0.00945551580934465
"PHEV","2013","Australia/NZ","NMC 111",1.6995,1
"PHEV","2013","Brazil","NMC 111",0.0008946058269014,0.0634472217660568
"PHEV","2013","Brazil","NMC 622",0.00638927585545862,0.45314013159281
"PHEV","2013","Brazil","NMC 532",0.00301820309432499,0.214056957044326
"PHEV","2013","Brazil","NMC 811",0.00379791522331499,0.269355689596808
"PHEV","2013","Canada","NMC 111",503.474832101264,0.895105991538584
"PHEV","2013","Canada","LMO",4.734,0.00841637256475887
"PHEV","2013","Canada","LFP",3.2528,0.00578301155020018
"PHEV","2013","Canada","NMC 622",24.6822710837814,0.0438815355271396
"PHEV","2013","Canada","NMC 532",11.6595540160302,0.0207290136328349
"PHEV","2013","Canada","NMC 811",14.6716427989243,0.0260840751864827
"PHEV","2013","China","NMC 111",1.278,0.073625993778085
"PHEV","2013","China","LFP",16.08,0.926374006221915
"PHEV","2013","EFTA","NMC 111",43.3150313162005,0.158877457449741
"PHEV","2013","EFTA","LMO",101.28,0.371490182542969
"PHEV","2013","EFTA","LFP",2.1828,0.00800640571144148
"PHEV","2013","EFTA","NMC 622",60.8929255694286,0.223352330522931
"PHEV","2013","EFTA","NMC 532",28.7649524819208,0.105508466117186
"PHEV","2013","EFTA","NMC 811",36.19599063245,0.132765157655731
"PHEV","2013","European Union","NMC 111",43.3150313162005,0.158877457449741
"PHEV","2013","European Union","LMO",101.28,0.371490182542969
"PHEV","2013","European Union","LFP",2.1828,0.00800640571144148
"PHEV","2013","European Union","NMC 622",60.8929255694286,0.223352330522931
"PHEV","2013","European Union","NMC 532",28.7649524819208,0.105508466117186
"PHEV","2013","European Union","NMC 811",36.19599063245,0.132765157655731
"PHEV","2013","Japan","NMC 111",16.852,0.126987476074933
"PHEV","2013","Japan","LMO",115.854,0.873012523925067
"PHEV","2013","Mexico","NMC 111",503.474832101264,0.895105991538584
"PHEV","2013","Mexico","LMO",4.734,0.00841637256475887
"PHEV","2013","Mexico","LFP",3.2528,0.00578301155020018
"PHEV","2013","Mexico","NMC 622",24.6822710837814,0.0438815355271396
"PHEV","2013","Mexico","NMC 532",11.6595540160302,0.0207290136328349
"PHEV","2013","Mexico","NMC 811",14.6716427989243,0.0260840751864827
"PHEV","2013","Middle East","NMC 111",0.0209375831827987,0.0634472217660568
"PHEV","2013","Middle East","NMC 622",0.149536243425627,0.45314013159281
"PHEV","2013","Middle East","NMC 532",0.0706387958246275,0.214056957044326
"PHEV","2013","Middle East","NMC 811",0.0888873775669465,0.269355689596808
"PHEV","2013","Other Asia Pacific","NMC 111",16.852,0.126987476074933
"PHEV","2013","Other Asia Pacific","LMO",115.854,0.873012523925067
"PHEV","2013","Other Europe","NMC 111",0.00104687915913994,0.0634472217660568
"PHEV","2013","Other Europe","NMC 622",0.00747681217128137,0.45314013159281
"PHEV","2013","Other Europe","NMC 532",0.00353193979123137,0.214056957044326
"PHEV","2013","Other Europe","NMC 811",0.00444436887834733,0.269355689596808
"PHEV","2013","South Korea","NMC 111",16.852,0.126987476074933
"PHEV","2013","South Korea","LMO",115.854,0.873012523925067
"PHEV","2013","United Kingdom","NMC 111",43.3150313162005,0.158877457449741
"PHEV","2013","United Kingdom","LMO",101.28,0.371490182542969
"PHEV","2013","United Kingdom","LFP",2.1828,0.00800640571144148
"PHEV","2013","United Kingdom","NMC 622",60.8929255694286,0.223352330522931
"PHEV","2013","United Kingdom","NMC 532",28.7649524819208,0.105508466117186
"PHEV","2013","United Kingdom","NMC 811",36.19599063245,0.132765157655731
"PHEV","2013","United States","NMC 111",503.474832101264,0.895105991538584
"PHEV","2013","United States","LMO",4.734,0.00841637256475887
"PHEV","2013","United States","LFP",3.2528,0.00578301155020018
"PHEV","2013","United States","NMC 622",24.6822710837814,0.0438815355271396
"PHEV","2013","United States","NMC 532",11.6595540160302,0.0207290136328349
"PHEV","2013","United States","NMC 811",14.6716427989243,0.0260840751864827
"PHEV","2014","Australia/NZ","NMC 111",1.1055,0.0778000633379077
"PHEV","2014","Australia/NZ","LMO",13.104,0.922199936662092
"PHEV","2014","Canada","NMC 111",502.722907842832,0.848756102792954
"PHEV","2014","Canada","LMO",4.041,0.00682249278455122
"PHEV","2014","Canada","LFP",0.107,0.000180650019289032
"PHEV","2014","Canada","NMC 622",41.336530340212,0.0697892056383268
"PHEV","2014","Canada","NMC 532",19.5267893582803,0.0329674287310861
"PHEV","2014","Canada","NMC 811",24.5712724586758,0.0414841200337931
"PHEV","2014","China","NMC 111",133.767438643639,0.80211213501094
"PHEV","2014","China","LFP",31.919,0.191396482559708
"PHEV","2014","China","NMC 622",0.523784678108129,0.00314077962995598
"PHEV","2014","China","NMC 532",0.247428436647536,0.00148365965285836
"PHEV","2014","China","NMC 811",0.31134824160495,0.00186694314653772
"PHEV","2014","EFTA","NMC 111",33.4358063805488,0.0960399695314873
"PHEV","2014","EFTA","LMO",239.664,0.688403413867854
"PHEV","2014","EFTA","LFP",0.321,0.000922030408620324
"PHEV","2014","EFTA","NMC 622",36.1542838532771,0.103848439609384
"PHEV","2014","EFTA","NMC 532",17.0787697804343,0.04905652672706
"PHEV","2014","EFTA","NMC 811",21.4908399857398,0.0617296198555941
"PHEV","2014","European Union","NMC 111",33.4358063805488,0.0960399695314873
"PHEV","2014","European Union","LMO",239.664,0.688403413867854
"PHEV","2014","European Union","LFP",0.321,0.000922030408620324
"PHEV","2014","European Union","NMC 622",36.1542838532771,0.103848439609384
"PHEV","2014","European Union","NMC 532",17.0787697804343,0.04905652672706
"PHEV","2014","European Union","NMC 811",21.4908399857398,0.0617296198555941
"PHEV","2014","Japan","NMC 111",21.9113085549417,0.152471042356318
"PHEV","2014","Japan","LMO",121.677,0.846696078158488
"PHEV","2014","Japan","NMC 622",0.0579113088175611,0.000402979018687624
"PHEV","2014","Japan","NMC 532",0.0273564791102648,0.000190361560318596
"PHEV","2014","Japan","NMC 811",0.034423657130472,0.000239538906188048
"PHEV","2014","Mexico","NMC 111",502.722907842832,0.848756102792954
"PHEV","2014","Mexico","LMO",4.041,0.00682249278455122
"PHEV","2014","Mexico","LFP",0.107,0.000180650019289032
"PHEV","2014","Mexico","NMC 622",41.336530340212,0.0697892056383268
"PHEV","2014","Mexico","NMC 532",19.5267893582803,0.0329674287310861
"PHEV","2014","Mexico","NMC 811",24.5712724586758,0.0414841200337931
"PHEV","2014","Middle East","NMC 111",0.205702237687733,0.0634472217660568
"PHEV","2014","Middle East","NMC 622",1.46912562063705,0.45314013159281
"PHEV","2014","Middle East","NMC 532",0.693994060433408,0.214056957044326
"PHEV","2014","Middle East","NMC 811",0.87327808124181,0.269355689596808
"PHEV","2014","Other Asia Pacific","NMC 111",21.9113085549417,0.152471042356318
"PHEV","2014","Other Asia Pacific","LMO",121.677,0.846696078158488
"PHEV","2014","Other Asia Pacific","NMC 622",0.0579113088175611,0.000402979018687624
"PHEV","2014","Other Asia Pacific","NMC 532",0.0273564791102648,0.000190361560318596
"PHEV","2014","Other Asia Pacific","NMC 811",0.034423657130472,0.000239538906188048
"PHEV","2014","Other Europe","NMC 111",0.0111032638090599,0.0634472217660568
"PHEV","2014","Other Europe","NMC 622",0.0792995230287417,0.45314013159281
"PHEV","2014","Other Europe","NMC 532",0.037459967482757,0.214056957044326
"PHEV","2014","Other Europe","NMC 811",0.0471372456794413,0.269355689596808
"PHEV","2014","South Korea","NMC 111",21.9113085549417,0.152471042356318
"PHEV","2014","South Korea","LMO",121.677,0.846696078158488
"PHEV","2014","South Korea","NMC 622",0.0579113088175611,0.000402979018687624
"PHEV","2014","South Korea","NMC 532",0.0273564791102648,0.000190361560318596
"PHEV","2014","South Korea","NMC 811",0.034423657130472,0.000239538906188048
"PHEV","2014","United Kingdom","NMC 111",33.4358063805488,0.0960399695314873
"PHEV","2014","United Kingdom","LMO",239.664,0.688403413867854
"PHEV","2014","United Kingdom","LFP",0.321,0.000922030408620324
"PHEV","2014","United Kingdom","NMC 622",36.1542838532771,0.103848439609384
"PHEV","2014","United Kingdom","NMC 532",17.0787697804343,0.04905652672706
"PHEV","2014","United Kingdom","NMC 811",21.4908399857398,0.0617296198555941
"PHEV","2014","United States","NMC 111",502.722907842832,0.848756102792954
"PHEV","2014","United States","LMO",4.041,0.00682249278455122
"PHEV","2014","United States","LFP",0.107,0.000180650019289032
"PHEV","2014","United States","NMC 622",41.336530340212,0.0697892056383268
"PHEV","2014","United States","NMC 532",19.5267893582803,0.0329674287310861
"PHEV","2014","United States","NMC 811",24.5712724586758,0.0414841200337931
"PHEV","2015","ASEAN","NMC 111",0.0103609313143971,0.0634472217660568
"PHEV","2015","ASEAN","NMC 622",0.0739977834891059,0.45314013159281
"PHEV","2015","ASEAN","NMC 532",0.0349555010853384,0.214056957044326
"PHEV","2015","ASEAN","NMC 811",0.0439857841111587,0.269355689596808
"PHEV","2015","Africa","NMC 111",0.0558589340428364,0.0634472217660568
"PHEV","2015","Africa","NMC 622",0.39894457185431,0.45314013159281
"PHEV","2015","Africa","NMC 532",0.188455744981824,0.214056957044326
"PHEV","2015","Africa","NMC 811",0.237140749121029,0.269355689596808
"PHEV","2015","Australia/NZ","NMC 111",0.603277090648723,0.0500798660708038
"PHEV","2015","Australia/NZ","LMO",11.064,0.918456289483078
"PHEV","2015","Australia/NZ","NMC 622",0.18338581125561,0.0152234139325444
"PHEV","2015","Australia/NZ","NMC 532",0.0866288505158386,0.00719132434986997
"PHEV","2015","Australia/NZ","NMC 811",0.109008247579828,0.00904910616370404
"PHEV","2015","Brazil","LMO",0.036,1
"PHEV","2015","Canada","NMC 111",355.791632374177,0.68235853121495
"PHEV","2015","Canada","LMO",0.576,0.00110468734567221
"PHEV","2015","Canada","NMC 622",47.4137006032684,0.0909328386595854
"PHEV","2015","Canada","NMC 532",89.9198065735938,0.172453597998509
"PHEV","2015","Canada","NMC 811",27.7133604489605,0.0531503447812834
"PHEV","2015","China","NMC 111",293.490425639837,0.373536209744862
"PHEV","2015","China","LFP",464.4898,0.591173490511298
"PHEV","2015","China","NMC 622",13.4250477014628,0.0170865588651342
"PHEV","2015","China","NMC 532",6.33334599946187,0.00806068564071297
"PHEV","2015","China","NMC 811",7.96948065923866,0.0101430552379932
"PHEV","2015","EFTA","NMC 111",389.837253643448,0.4141575367646
"PHEV","2015","EFTA","LMO",375.408,0.398828103544788
"PHEV","2015","EFTA","NMC 622",123.461562740652,0.131163802925165
"PHEV","2015","EFTA","NMC 532",23.2785870500919,0.0247308387844436
"PHEV","2015","EFTA","NMC 811",29.292296565808,0.0311197179810039
"PHEV","2015","European Union","NMC 111",389.837253643448,0.4141575367646
"PHEV","2015","European Union","LMO",375.408,0.398828103544788
"PHEV","2015","European Union","NMC 622",123.461562740652,0.131163802925165
"PHEV","2015","European Union","NMC 532",23.2785870500919,0.0247308387844436
"PHEV","2015","European Union","NMC 811",29.292296565808,0.0311197179810039
"PHEV","2015","Japan","NMC 111",6.75614040562772,0.0475555130491821
"PHEV","2015","Japan","LMO",132.609,0.933415922600717
"PHEV","2015","Japan","NMC 622",1.30798898984265,0.00920674878556926
"PHEV","2015","Japan","NMC 532",0.617875406508446,0.00434913725779076
"PHEV","2015","Japan","NMC 811",0.777495198021185,0.00547267830674066
"PHEV","2015","Mexico","NMC 111",355.791632374177,0.68235853121495
"PHEV","2015","Mexico","LMO",0.576,0.00110468734567221
"PHEV","2015","Mexico","NMC 622",47.4137006032684,0.0909328386595854
"PHEV","2015","Mexico","NMC 532",89.9198065735938,0.172453597998509
"PHEV","2015","Mexico","NMC 811",27.7133604489605,0.0531503447812834
"PHEV","2015","Middle East","NMC 111",0.536217850033652,0.0634472217660568
"PHEV","2015","Middle East","NMC 622",3.82966850814347,0.45314013159281
"PHEV","2015","Middle East","NMC 532",1.80908096676441,0.214056957044326
"PHEV","2015","Middle East","NMC 811",2.27643267505846,0.269355689596808
"PHEV","2015","Other Asia Pacific","NMC 111",6.75614040562772,0.0475555130491821
"PHEV","2015","Other Asia Pacific","LMO",132.609,0.933415922600717
"PHEV","2015","Other Asia Pacific","NMC 622",1.30798898984265,0.00920674878556926
"PHEV","2015","Other Asia Pacific","NMC 532",0.617875406508446,0.00434913725779076
"PHEV","2015","Other Asia Pacific","NMC 811",0.777495198021185,0.00547267830674066
"PHEV","2015","Other Europe","NMC 111",0.0621655878863824,0.0495027774218685
"PHEV","2015","Other Europe","LMO",0.276,0.21978021978022
"PHEV","2015","Other Europe","NMC 622",0.443986700934635,0.353548893880105
"PHEV","2015","Other Europe","NMC 532",0.20973300651203,0.167011471979639
"PHEV","2015","Other Europe","NMC 811",0.263914704666952,0.210156636938169
"PHEV","2015","Other Latin America and Caribbean","NMC 111",0.00855903021624106,0.0209934515973536
"PHEV","2015","Other Latin America and Caribbean","LMO",0.144,0.353200883002208
"PHEV","2015","Other Latin America and Caribbean","NMC 622",0.0611286037518701,0.149935255707309
"PHEV","2015","Other Latin America and Caribbean","NMC 532",0.15767628350528,0.386745851128966
"PHEV","2015","Other Latin America and Caribbean","NMC 811",0.0363360825266093,0.0891245585641632
"PHEV","2015","South Korea","NMC 111",6.75614040562772,0.0475555130491821
"PHEV","2015","South Korea","LMO",132.609,0.933415922600717
"PHEV","2015","South Korea","NMC 622",1.30798898984265,0.00920674878556926
"PHEV","2015","South Korea","NMC 532",0.617875406508446,0.00434913725779076
"PHEV","2015","South Korea","NMC 811",0.777495198021185,0.00547267830674066
"PHEV","2015","United Kingdom","NMC 111",389.837253643448,0.4141575367646
"PHEV","2015","United Kingdom","LMO",375.408,0.398828103544788
"PHEV","2015","United Kingdom","NMC 622",123.461562740652,0.131163802925165
"PHEV","2015","United Kingdom","NMC 532",23.2785870500919,0.0247308387844436
"PHEV","2015","United Kingdom","NMC 811",29.292296565808,0.0311197179810039
"PHEV","2015","United States","NMC 111",355.791632374177,0.68235853121495
"PHEV","2015","United States","LMO",0.576,0.00110468734567221
"PHEV","2015","United States","NMC 622",47.4137006032684,0.0909328386595854
"PHEV","2015","United States","NMC 532",89.9198065735938,0.172453597998509
"PHEV","2015","United States","NMC 811",27.7133604489605,0.0531503447812834
