"Scenario","Region","t","Recycling"
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2031,10.6315316685414
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2032,14.5952826063
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2033,19.7483707355035
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2034,26.4884370715135
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2035,34.8928008254069
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2036,45.6710121816644
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2037,57.2066491383459
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2038,71.0478534514022
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2039,87.24575918988
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2040,105.891618460149
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2041,127.43554317584
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2042,151.506871456315
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2043,178.660682601997
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2044,209.063955956758
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2045,242.57627469842
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2046,278.523387208631
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2047,316.131461567567
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2048,354.707542038691
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2049,393.483514837452
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2050,431.769692483528
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2051,469.012832391127
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2052,505.084751578105
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2053,539.381570109811
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2054,571.690303544135
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2055,601.854450770389
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2056,629.751763433054
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2057,655.34819499282
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2058,678.577691583984
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2059,699.468101251406
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2060,718.085139829424
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2061,734.556366235839
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2062,749.058705146672
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2063,761.763453692516
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2064,772.859432958807
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2065,782.523062884113
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2066,790.953700604467
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2067,798.341687711986
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2068,804.88737256988
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2069,810.768742951357
"Ambitious-Baseline-High Capacity-Baseline-Baseline","Other Latin America and Caribbean",2070,816.137992596989
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2023,0.151630079356103
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2024,0.201445474919186
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2025,0.384521015190767
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2026,0.792154222046566
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2027,1.04779899557532
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2028,1.38158684300272
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2029,1.86404071731811
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2030,2.6655107573948
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2031,3.97097866857971
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2032,5.16746421499425
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2033,6.80147956953909
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2034,9.00147497558791
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2035,11.9171332368657
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2036,15.476759763015
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2037,19.5005509937671
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2038,24.0285756479083
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2039,29.2317852360467
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2040,34.8140616171223
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2041,40.0868069408761
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2042,45.938619644994
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2043,51.798902230673
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2044,57.6133823179899
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2045,63.2987361035154
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2046,69.8700157523961
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2047,75.6701240856812
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2048,80.9353168513779
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2049,85.578414432338
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2050,89.5335334701436
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2051,92.7838568606669
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2052,96.002211057694
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2053,98.648978417931
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2054,100.772659757678
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2055,102.422248511479
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2056,103.640068997089
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2057,104.472367290251
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2058,104.982397432906
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2059,105.231768083083
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2060,105.265568578319
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2061,105.149223930641
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2062,104.924512696635
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2063,104.646958905328
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2064,104.353990243622
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2065,104.063761712382
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2066,103.79661286522
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2067,103.556314287584
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2068,103.35009245087
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2069,103.179411571576
"Ambitious-Baseline-High Capacity-Baseline-Baseline","South Korea",2070,103.038188139874
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2023,0.371857670499221
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2024,0.537399514356692
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2025,0.668347465948953
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2026,0.961126479656568
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2027,1.34665811121477
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2028,1.88424338405294
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2029,2.63663807143109
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2030,3.77856077015285
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2031,5.30501642949418
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2032,6.40192629628741
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2033,7.95511243334898
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2034,10.0417612989305
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2035,12.7678751258073
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2036,16.2232725332106
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2037,20.2822321737254
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2038,25.148900632156
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2039,30.8670718375228
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2040,37.4763765262806
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2041,48.4580141846288
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2042,58.33352352954
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2043,68.8768442721751
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2044,79.4029999193404
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2045,90.0911548999544
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2046,100.146140405456
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2047,109.252250195793
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2048,117.230748805287
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2049,124.070995874376
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2050,129.858045642817
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2051,134.729386486586
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2052,139.112957543891
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2053,142.973043084408
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2054,146.441365658474
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2055,149.587239839878
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2056,152.456566762744
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2057,155.044881904224
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2058,157.363618822998
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2059,159.430476406169
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2060,161.280380379531
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2061,162.99679615689
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2062,164.595724522275
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2063,166.153866184813
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2064,167.700720526216
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2065,169.242031516085
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2066,170.771554092023
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2067,172.272844272941
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2068,173.74239222065
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2069,175.176392497259
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United Kingdom",2070,176.573169727815
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2023,1.13901222490528
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2024,1.42547641949924
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2025,2.6148422810974
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2026,4.37079026469132
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2027,6.86354073939181
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2028,9.91752070120629
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2029,14.7027797733395
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2030,19.3726499040484
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2031,27.1751883278246
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2032,35.1710659858399
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2033,45.647600541735
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2034,59.3105800945978
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2035,76.0963290680737
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2036,95.6546298822294
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2037,116.821022309609
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2038,142.857706847807
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2039,173.208329724242
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2040,207.727012912478
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2041,246.209433809803
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2042,286.959342183347
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2043,331.259217446766
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2044,382.818757738854
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2045,435.39952109486
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2046,487.868867054853
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2047,538.714070458926
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2048,587.129021487057
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2049,631.762292469751
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2050,671.859569792002
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2051,706.799243783141
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2052,739.721652328698
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2053,767.833999257637
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2054,791.753506194051
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2055,811.968092904562
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2056,829.025847679018
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2057,843.483918335427
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2058,855.527633782679
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2059,865.611664534209
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2060,873.91944935784
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2061,880.720545426962
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2062,886.340152559859
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2063,891.027985902139
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2064,894.910957195614
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2065,898.183323377349
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2066,900.982893901411
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2067,903.402983616993
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2068,905.601183601547
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2069,907.636666997717
"Ambitious-Baseline-High Capacity-Baseline-Baseline","United States",2070,909.525216556614
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2023,0.0723766159023914
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2024,0.125044218428996
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2025,0.191137187879445
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2026,0.294342243475918
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2027,0.475772892035196
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2028,0.789640091132101
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2029,1.34585420336313
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2030,2.31830943715267
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2031,4.08686497491289
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2032,5.50520752036146
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2033,7.3304713631859
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2034,9.68442954139203
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2035,12.7471238049095
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2036,16.4967996787726
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2037,21.419847302493
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2038,27.5305993383694
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2039,34.9121792674101
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2040,43.7316380820899
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2041,54.5522277626918
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2042,66.5193675794761
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2043,80.2552162187975
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2044,95.6728268196251
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2045,112.524124256101
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2046,130.659111618514
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2047,149.94745344497
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2048,169.794176312152
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2049,190.142503094818
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2050,211.674002460029
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2051,233.454676255224
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2052,255.871154567539
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2053,278.046700594702
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2054,299.794956438691
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2055,320.903543663014
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2056,341.202502362443
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2057,360.619393976347
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2058,379.028815674753
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2059,396.416019929551
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2060,412.493920639984
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2061,427.26796127494
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2062,440.778754269493
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2063,453.050389705673
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2064,464.145194253023
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2065,474.133842852088
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2066,483.090151887542
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2067,491.150602475395
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2068,498.445771385696
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2069,505.107655037949
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","ASEAN",2070,511.280945699453
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2023,0.042417910568897
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2024,0.0708870287236692
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2025,0.141830991633108
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2026,0.221204371089807
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2027,0.373805538398651
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2028,0.579669953227216
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2029,0.947099125189974
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2030,1.43404948057623
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2031,2.20769983503168
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2032,2.94380473228635
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2033,3.89720852232178
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2034,5.11756481854834
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2035,6.54525415951777
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2036,8.36255774479267
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2037,10.8599959129202
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2038,13.9497938945038
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2039,17.6960074699257
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2040,22.2626477791816
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2041,27.5435375653433
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2042,33.5165340466339
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2043,40.2718832103035
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2044,47.7647286818756
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2045,55.8542012971114
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2046,64.4321862938909
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2047,73.0526402319163
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2048,81.9673375863385
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2049,91.1691663841082
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2050,100.413505696283
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2051,109.558984332676
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2052,118.860191898612
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2053,128.098502792954
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2054,137.246183610126
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2055,146.273492175393
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2056,155.138573494569
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2057,163.81550829547
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2058,172.204603871259
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2059,180.242761386746
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2060,187.85071272319
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2061,194.97504889276
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2062,201.576337420082
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2063,207.608081544972
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2064,213.068659280127
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2065,217.957846242201
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2066,222.305365608666
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2067,226.164987329397
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2068,229.614336433621
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2069,232.72475599525
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Africa",2070,235.569253731204
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2023,0.0657982903018657
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2024,0.102305718899046
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2025,0.144186144046707
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2026,0.243101095172901
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2027,0.368447625173935
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2028,0.454630415972661
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2029,0.56748514457912
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2030,0.721091881157639
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2031,0.942954857270111
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2032,1.19533874351864
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2033,1.60156071136551
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2034,2.11676006519485
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2035,2.76248573452145
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2036,3.56824199034811
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2037,4.5937908153222
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2038,5.74923187199481
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2039,7.09876271351151
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2040,8.60859581788719
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2041,10.2665452024876
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2042,12.0403400389963
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2043,13.9523597805243
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2044,16.0074420992495
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2045,18.1778156018135
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2046,20.4567369434015
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2047,22.9511031809192
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2048,25.6257066847492
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2049,28.0062947586098
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2050,30.5620689898586
"Ambitious-Baseline-Low Capacity-Baseline-Baseline","Australia/NZ",2051,32.928614035146
