"t","Region","Scenario","Demand"
2048,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",51246.2239983027
2048,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-USA Recycling",68806.750108027
2048,"Australia/NZ","Ambitious-Baseline-High Capacity-Baseline-Baseline",90128.403638235
2048,"Australia/NZ","Ambitious-Baseline-Low Capacity-Baseline-Baseline",50089.940171336
2048,"Australia/NZ","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",45772.0511989378
2048,"Australia/NZ","Ambitious-Double LFP-Baseline-Baseline-Baseline",71953.5686194883
2048,"Australia/NZ","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",68389.946492318
2048,"Australia/NZ","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",68644.6517773836
2048,"Australia/NZ","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",68806.750108027
2048,"Brazil","Ambitious-Baseline-Baseline-Baseline-Baseline",199689.241279454
2048,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",199689.241279454
2048,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",166478.475349398
2048,"Brazil","Ambitious-Baseline-Baseline-Baseline-USA Recycling",199689.241279454
2048,"Brazil","Ambitious-Baseline-High Capacity-Baseline-Baseline",289721.409236304
2048,"Brazil","Ambitious-Baseline-Low Capacity-Baseline-Baseline",154136.821122644
2048,"Brazil","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",146900.640575789
2048,"Brazil","Ambitious-Double LFP-Baseline-Baseline-Baseline",217717.250618411
2048,"Brazil","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",183617.509265941
2048,"Brazil","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",198777.479079611
2048,"Brazil","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",199689.241279454
2048,"Canada","Ambitious-Baseline-Baseline-Baseline-Baseline",83423.3984146653
2048,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",83423.3984146653
2048,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",55833.4726833804
2048,"Canada","Ambitious-Baseline-Baseline-Baseline-USA Recycling",83423.3984146653
2048,"Canada","Ambitious-Baseline-High Capacity-Baseline-Baseline",106689.224572041
2048,"Canada","Ambitious-Baseline-Low Capacity-Baseline-Baseline",59315.453617995
2048,"Canada","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",54051.6487306309
2048,"Canada","Ambitious-Double LFP-Baseline-Baseline-Baseline",86958.2150387948
2048,"Canada","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",80331.7690401984
2048,"Canada","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",83241.4537114445
2048,"Canada","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",83423.3984146652
2048,"China","Ambitious-Baseline-Baseline-Baseline-Baseline",934354.032890047
2048,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",934354.032890047
2048,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",934354.032890047
2048,"China","Ambitious-Baseline-Baseline-Baseline-USA Recycling",934354.032890047
2048,"China","Ambitious-Baseline-High Capacity-Baseline-Baseline",1458962.58963424
2048,"China","Ambitious-Baseline-Low Capacity-Baseline-Baseline",759075.040559502
2048,"China","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",755007.958088432
2048,"China","Ambitious-Double LFP-Baseline-Baseline-Baseline",1039888.38144337
2048,"China","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",852221.778172094
2048,"China","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",927281.537719102
2048,"China","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",934354.032890045
2048,"EFTA","Ambitious-Baseline-Baseline-Baseline-Baseline",26280.6345537877
2048,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",25975.8139093341
2048,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",16984.5733339149
2048,"EFTA","Ambitious-Baseline-Baseline-Baseline-USA Recycling",26280.6345537877
2048,"EFTA","Ambitious-Baseline-High Capacity-Baseline-Baseline",33282.8220305527
2048,"EFTA","Ambitious-Baseline-Low Capacity-Baseline-Baseline",19203.500523625
2048,"EFTA","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",16981.6993570834
2048,"EFTA","Ambitious-Double LFP-Baseline-Baseline-Baseline",26534.9338780363
2048,"EFTA","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",26166.0070433678
2048,"EFTA","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",26247.7211142661
2048,"EFTA","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",26280.6345537877
2048,"European Union","Ambitious-Baseline-Baseline-Baseline-Baseline",444990.560817109
2048,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",444982.504596924
2048,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",445179.213106187
2048,"European Union","Ambitious-Baseline-Baseline-Baseline-USA Recycling",444990.560817109
2048,"European Union","Ambitious-Baseline-High Capacity-Baseline-Baseline",629986.74856078
2048,"European Union","Ambitious-Baseline-Low Capacity-Baseline-Baseline",351537.055838146
2048,"European Union","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",351865.863684342
2048,"European Union","Ambitious-Double LFP-Baseline-Baseline-Baseline",449817.55925044
2048,"European Union","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",443033.008347463
2048,"European Union","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",444740.249356105
2048,"European Union","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",444990.560817111
2048,"India","Ambitious-Baseline-Baseline-Baseline-Baseline",331122.688884724
2048,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",327544.726743737
2048,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",249362.857715859
2048,"India","Ambitious-Baseline-Baseline-Baseline-USA Recycling",331122.688884724
2048,"India","Ambitious-Baseline-High Capacity-Baseline-Baseline",533024.917371732
2048,"India","Ambitious-Baseline-Low Capacity-Baseline-Baseline",296026.791260563
2048,"India","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",276308.843492825
2048,"India","Ambitious-Double LFP-Baseline-Baseline-Baseline",331382.424588651
2048,"India","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",330670.008688029
2048,"India","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",330941.611486798
2048,"India","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",331122.688884724
2048,"Japan","Ambitious-Baseline-Baseline-Baseline-Baseline",148790.442840446
2048,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",149513.726269911
2048,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",107245.902518783
2048,"Japan","Ambitious-Baseline-Baseline-Baseline-USA Recycling",148790.442840446
2048,"Japan","Ambitious-Baseline-High Capacity-Baseline-Baseline",225342.225389556
2048,"Japan","Ambitious-Baseline-Low Capacity-Baseline-Baseline",128374.059261802
2048,"Japan","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",118455.361861397
2048,"Japan","Ambitious-Double LFP-Baseline-Baseline-Baseline",149430.386576478
2048,"Japan","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",148062.042451642
2048,"Japan","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",148742.56652252
2048,"Japan","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",148790.442840446
2048,"Mexico","Ambitious-Baseline-Baseline-Baseline-Baseline",124781.753787047
2048,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",124781.753787047
2048,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",95531.0075607363
2048,"Mexico","Ambitious-Baseline-Baseline-Baseline-USA Recycling",124781.753787047
2048,"Mexico","Ambitious-Baseline-High Capacity-Baseline-Baseline",163875.026149517
2048,"Mexico","Ambitious-Baseline-Low Capacity-Baseline-Baseline",93243.9005920877
2048,"Mexico","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",85119.2685238677
2048,"Mexico","Ambitious-Double LFP-Baseline-Baseline-Baseline",128700.791334355
2048,"Mexico","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",121315.299072966
2048,"Mexico","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",124580.17922501
2048,"Mexico","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",124781.753787047
2048,"Middle East","Ambitious-Baseline-Baseline-Baseline-Baseline",473885.051917772
2048,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",474268.351476189
2048,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",384233.675638255
2048,"Middle East","Ambitious-Baseline-Baseline-Baseline-USA Recycling",473885.051917772
2048,"Middle East","Ambitious-Baseline-High Capacity-Baseline-Baseline",597147.426335988
2048,"Middle East","Ambitious-Baseline-Low Capacity-Baseline-Baseline",325019.837361959
2048,"Middle East","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",305965.179565234
2048,"Middle East","Ambitious-Double LFP-Baseline-Baseline-Baseline",487473.275667067
2048,"Middle East","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",469061.395956398
2048,"Middle East","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",473170.643480047
2048,"Middle East","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",473885.051917772
2048,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Baseline",286692.809056002
2048,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",287147.274090093
2048,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",235386.121064478
2048,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-USA Recycling",286692.809056002
2048,"Other Asia Pacific","Ambitious-Baseline-High Capacity-Baseline-Baseline",387174.764514919
2048,"Other Asia Pacific","Ambitious-Baseline-Low Capacity-Baseline-Baseline",192658.163248158
2048,"Other Asia Pacific","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",181014.645370984
2048,"Other Asia Pacific","Ambitious-Double LFP-Baseline-Baseline-Baseline",287887.960409017
2048,"Other Asia Pacific","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",285261.957812743
2048,"Other Asia Pacific","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",286590.176873988
2048,"Other Asia Pacific","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",286692.809056002
2048,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Baseline",259471.154361673
2048,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",257230.783308812
2048,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",203949.840740733
2048,"Other Europe","Ambitious-Baseline-Baseline-Baseline-USA Recycling",259471.154361673
2048,"Other Europe","Ambitious-Baseline-High Capacity-Baseline-Baseline",339957.581826459
2048,"Other Europe","Ambitious-Baseline-Low Capacity-Baseline-Baseline",188047.940510819
2048,"Other Europe","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",175987.460824133
2048,"Other Europe","Ambitious-Double LFP-Baseline-Baseline-Baseline",262158.204695493
2048,"Other Europe","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",256681.137822904
2048,"Other Europe","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",259208.5622064
2048,"Other Europe","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",259471.154361673
2048,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Baseline",546006.548281762
2048,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",548111.242049822
2048,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",419738.645531931
2048,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-USA Recycling",546006.548281762
2048,"Other Latin America and Caribbean","Ambitious-Baseline-High Capacity-Baseline-Baseline",751647.4280746
2048,"Other Latin America and Caribbean","Ambitious-Baseline-Low Capacity-Baseline-Baseline",401873.429194881
2048,"Other Latin America and Caribbean","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",369035.618851232
2048,"Other Latin America and Caribbean","Ambitious-Double LFP-Baseline-Baseline-Baseline",578356.796293902
2048,"Other Latin America and Caribbean","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",527700.285720278
2048,"Other Latin America and Caribbean","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",544392.593423368
2048,"Other Latin America and Caribbean","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",546006.548281761
2048,"South Korea","Ambitious-Baseline-Baseline-Baseline-Baseline",76144.8130980615
2048,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",76332.4472507738
2048,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",48429.5081755427
2048,"South Korea","Ambitious-Baseline-Baseline-Baseline-USA Recycling",76144.8130980615
2048,"South Korea","Ambitious-Baseline-High Capacity-Baseline-Baseline",100138.437999485
2048,"South Korea","Ambitious-Baseline-Low Capacity-Baseline-Baseline",57863.5881275874
2048,"South Korea","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",52135.523518374
2048,"South Korea","Ambitious-Double LFP-Baseline-Baseline-Baseline",76462.390916839
2048,"South Korea","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",75818.1802805065
2048,"South Korea","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",76128.0317340302
2048,"South Korea","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",76144.8130980615
2048,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Baseline",108573.652324388
2048,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",108573.652324388
2048,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",65086.8313370202
2048,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-USA Recycling",108573.652324388
2048,"United Kingdom","Ambitious-Baseline-High Capacity-Baseline-Baseline",142399.152095847
2048,"United Kingdom","Ambitious-Baseline-Low Capacity-Baseline-Baseline",79639.6812030065
2048,"United Kingdom","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",68256.6445073649
2048,"United Kingdom","Ambitious-Double LFP-Baseline-Baseline-Baseline",109510.14674071
2048,"United Kingdom","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",108156.849097568
2048,"United Kingdom","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",108525.876811513
2048,"United Kingdom","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",108573.652324388
2048,"United States","Ambitious-Baseline-Baseline-Baseline-Baseline",695441.327937647
2048,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",695441.327937647
2048,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",464247.597377504
2048,"United States","Ambitious-Baseline-Baseline-Baseline-USA Recycling",466921.334641625
2048,"United States","Ambitious-Baseline-High Capacity-Baseline-Baseline",847611.825415658
2048,"United States","Ambitious-Baseline-Low Capacity-Baseline-Baseline",457977.350933083
2048,"United States","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",416789.886311079
2048,"United States","Ambitious-Double LFP-Baseline-Baseline-Baseline",725867.771856138
2048,"United States","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",668843.713885757
2048,"United States","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",693874.415462128
2048,"United States","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",695441.327937645
2049,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Baseline",610306.972068247
2049,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",610359.056524815
2049,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",488089.941474348
2049,"ASEAN","Ambitious-Baseline-Baseline-Baseline-USA Recycling",610306.972068247
2049,"ASEAN","Ambitious-Baseline-High Capacity-Baseline-Baseline",900910.500607267
2049,"ASEAN","Ambitious-Baseline-Low Capacity-Baseline-Baseline",487286.114462281
2049,"ASEAN","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",455431.740140749
2049,"ASEAN","Ambitious-Double LFP-Baseline-Baseline-Baseline",648616.851889222
2049,"ASEAN","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",589118.438826008
2049,"ASEAN","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",607993.979348537
2049,"ASEAN","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",610306.972068247
2049,"Africa","Ambitious-Baseline-Baseline-Baseline-Baseline",316304.214270345
2049,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",318449.037741793
2049,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",251186.324220464
2049,"Africa","Ambitious-Baseline-Baseline-Baseline-USA Recycling",316304.214270345
2049,"Africa","Ambitious-Baseline-High Capacity-Baseline-Baseline",449578.589551376
2049,"Africa","Ambitious-Baseline-Low Capacity-Baseline-Baseline",236436.852504668
2049,"Africa","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",218879.190402305
2049,"Africa","Ambitious-Double LFP-Baseline-Baseline-Baseline",322730.41310393
2049,"Africa","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",309554.32382971
2049,"Africa","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",315984.617543458
2049,"Africa","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",316304.214270345
2049,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Baseline",67080.2412003255
2049,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",67080.2412003255
2049,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",48000.0197948869
2049,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-USA Recycling",67080.2412003255
2049,"Australia/NZ","Ambitious-Baseline-High Capacity-Baseline-Baseline",87822.3668128438
2049,"Australia/NZ","Ambitious-Baseline-Low Capacity-Baseline-Baseline",48990.0786591356
2049,"Australia/NZ","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",44182.0682590509
2049,"Australia/NZ","Ambitious-Double LFP-Baseline-Baseline-Baseline",70244.0875701308
2049,"Australia/NZ","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",66648.2156966101
2049,"Australia/NZ","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",66924.0025638464
2049,"Australia/NZ","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",67080.2412003254
2049,"Brazil","Ambitious-Baseline-Baseline-Baseline-Baseline",199753.691388484
2049,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",199753.691388484
2049,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",162281.111196385
2049,"Brazil","Ambitious-Baseline-Baseline-Baseline-USA Recycling",199753.691388484
2049,"Brazil","Ambitious-Baseline-High Capacity-Baseline-Baseline",289894.685621723
2049,"Brazil","Ambitious-Baseline-Low Capacity-Baseline-Baseline",155094.23097572
2049,"Brazil","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",145837.192807803
2049,"Brazil","Ambitious-Double LFP-Baseline-Baseline-Baseline",218388.353386586
2049,"Brazil","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",183446.703857233
2049,"Brazil","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",198832.792120952
2049,"Brazil","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",199753.691388484
2049,"Canada","Ambitious-Baseline-Baseline-Baseline-Baseline",79717.7840311502
2049,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",79717.7840311501
2049,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",50281.6180281697
2049,"Canada","Ambitious-Baseline-Baseline-Baseline-USA Recycling",79717.7840311502
2049,"Canada","Ambitious-Baseline-High Capacity-Baseline-Baseline",101921.773875158
2049,"Canada","Ambitious-Baseline-Low Capacity-Baseline-Baseline",57214.4904301029
2049,"Canada","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",51643.0711495151
2049,"Canada","Ambitious-Double LFP-Baseline-Baseline-Baseline",83250.0858228276
2049,"Canada","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",76716.1809107461
2049,"Canada","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",79542.6182967374
2049,"Canada","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",79717.7840311503
2049,"China","Ambitious-Baseline-Baseline-Baseline-Baseline",882289.750390212
2049,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",882289.750390222
2049,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",882289.750390222
2049,"China","Ambitious-Baseline-Baseline-Baseline-USA Recycling",882289.750390212
2049,"China","Ambitious-Baseline-High Capacity-Baseline-Baseline",1361817.4552142
2049,"China","Ambitious-Baseline-Low Capacity-Baseline-Baseline",719814.42441622
2049,"China","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",716957.425016615
2049,"China","Ambitious-Double LFP-Baseline-Baseline-Baseline",986488.347642464
2049,"China","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",801756.692761344
2049,"China","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",875640.438784916
2049,"China","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",882289.75039021
2049,"EFTA","Ambitious-Baseline-Baseline-Baseline-Baseline",25869.1304006145
2049,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",25555.1362605207
2049,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",16092.9692355065
2049,"EFTA","Ambitious-Baseline-Baseline-Baseline-USA Recycling",25869.1304006145
2049,"EFTA","Ambitious-Baseline-High Capacity-Baseline-Baseline",32666.2815544118
2049,"EFTA","Ambitious-Baseline-Low Capacity-Baseline-Baseline",19052.3887265701
2049,"EFTA","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",16738.5941285717
2049,"EFTA","Ambitious-Double LFP-Baseline-Baseline-Baseline",26124.4728934203
2049,"EFTA","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",25757.4065939626
2049,"EFTA","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",25835.2280921537
2049,"EFTA","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",25869.1304006145
2049,"European Union","Ambitious-Baseline-Baseline-Baseline-Baseline",421810.363112089
2049,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",421740.466162029
2049,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",421988.822969989
2049,"European Union","Ambitious-Baseline-Baseline-Baseline-USA Recycling",421810.363112089
2049,"European Union","Ambitious-Baseline-High Capacity-Baseline-Baseline",592591.324719859
2049,"European Union","Ambitious-Baseline-Low Capacity-Baseline-Baseline",335776.120044837
2049,"European Union","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",336267.716365187
2049,"European Union","Ambitious-Double LFP-Baseline-Baseline-Baseline",426592.332933125
2049,"European Union","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",419955.561268529
2049,"European Union","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",421580.907736105
2049,"European Union","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",421810.363112088
2049,"India","Ambitious-Baseline-Baseline-Baseline-Baseline",331611.938128375
2049,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",328142.615490075
2049,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",243550.654045332
2049,"India","Ambitious-Baseline-Baseline-Baseline-USA Recycling",331611.938128375
2049,"India","Ambitious-Baseline-High Capacity-Baseline-Baseline",531543.419481046
2049,"India","Ambitious-Baseline-Low Capacity-Baseline-Baseline",296105.379800276
2049,"India","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",274711.103612802
2049,"India","Ambitious-Double LFP-Baseline-Baseline-Baseline",331879.308344145
2049,"India","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",331195.40666114
2049,"India","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",331440.809276373
2049,"India","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",331611.938128375
2049,"Japan","Ambitious-Baseline-Baseline-Baseline-Baseline",141642.154940308
2049,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",142408.37502535
2049,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",96586.3215941439
2049,"Japan","Ambitious-Baseline-Baseline-Baseline-USA Recycling",141642.154940308
2049,"Japan","Ambitious-Baseline-High Capacity-Baseline-Baseline",214002.127181307
2049,"Japan","Ambitious-Baseline-Low Capacity-Baseline-Baseline",122341.711302047
2049,"Japan","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",111643.932574319
2049,"Japan","Ambitious-Double LFP-Baseline-Baseline-Baseline",142281.622702078
2049,"Japan","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",140973.367546471
2049,"Japan","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",141611.04172463
2049,"Japan","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",141642.154940308
2049,"Mexico","Ambitious-Baseline-Baseline-Baseline-Baseline",121507.323822879
2049,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",121507.323822879
2049,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",89054.5304664007
2049,"Mexico","Ambitious-Baseline-Baseline-Baseline-USA Recycling",121507.323822879
2049,"Mexico","Ambitious-Baseline-High Capacity-Baseline-Baseline",159791.540590308
2049,"Mexico","Ambitious-Baseline-Low Capacity-Baseline-Baseline",90656.7658802944
2049,"Mexico","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",81728.4326084693
2049,"Mexico","Ambitious-Double LFP-Baseline-Baseline-Baseline",125602.556635564
2049,"Mexico","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",117970.428800253
2049,"Mexico","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",121303.515869421
2049,"Mexico","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",121507.323822879
2049,"Middle East","Ambitious-Baseline-Baseline-Baseline-Baseline",472861.311368931
2049,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",473416.413695322
2049,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",372365.503635514
2049,"Middle East","Ambitious-Baseline-Baseline-Baseline-USA Recycling",472861.311368931
2049,"Middle East","Ambitious-Baseline-High Capacity-Baseline-Baseline",595855.742317375
2049,"Middle East","Ambitious-Baseline-Low Capacity-Baseline-Baseline",324623.622921501
2049,"Middle East","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",303456.736805598
2049,"Middle East","Ambitious-Double LFP-Baseline-Baseline-Baseline",486778.657007254
2049,"Middle East","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",467977.721748254
2049,"Middle East","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",472162.588867354
2049,"Middle East","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",472861.311368931
2049,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Baseline",291744.716522604
2049,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",292266.084125562
