"Powertrain","Country","chemistry","share_units","year"
"BEV","Serbia","NMC 111",5.90396239676874e-07,2051
"BEV","Serbia","NMC 111",5.90396239676874e-07,2052
"BEV","Serbia","NMC 111",5.90396239676874e-07,2053
"BEV","Serbia","NMC 111",5.90396239676874e-07,2054
"BEV","Serbia","NMC 111",5.90396239676874e-07,2055
"BEV","Serbia","NMC 111",5.90396239676874e-07,2056
"BEV","Serbia","NMC 111",5.90396239676874e-07,2057
"BEV","Serbia","NMC 111",5.90396239676874e-07,2058
"BEV","Serbia","NMC 111",5.90396239676874e-07,2059
"BEV","Serbia","NMC 111",5.90396239676874e-07,2060
"BEV","Serbia","NMC 111",5.90396239676874e-07,2061
"BEV","Serbia","NMC 111",5.90396239676874e-07,2062
"BEV","Serbia","NMC 111",5.90396239676874e-07,2063
"BEV","Serbia","NMC 111",5.90396239676874e-07,2064
"BEV","Serbia","NMC 111",5.90396239676874e-07,2065
"BEV","Serbia","NMC 111",5.90396239676874e-07,2066
"BEV","Serbia","NMC 111",5.90396239676874e-07,2067
"BEV","Serbia","NMC 111",5.90396239676874e-07,2068
"BEV","Serbia","NMC 111",5.90396239676874e-07,2069
"BEV","Serbia","NMC 111",5.90396239676874e-07,2070
"BEV","Serbia","NMC 622",0.491238328290525,2022
"BEV","Serbia","NMC 622",0.459323070912465,2023
"BEV","Serbia","NMC 622",0.417773505907686,2024
"BEV","Serbia","NMC 622",0.364241233357809,2025
"BEV","Serbia","NMC 622",0.325571023049692,2026
"BEV","Serbia","NMC 622",0.30700938307139,2027
"BEV","Serbia","NMC 622",0.288379485769328,2028
"BEV","Serbia","NMC 622",0.27187209309007,2029
"BEV","Serbia","NMC 622",0.25598239140955,2030
"BEV","Serbia","NMC 622",0.238201216448872,2031
"BEV","Serbia","NMC 622",0.220948733793381,2032
"BEV","Serbia","NMC 622",0.203299110459601,2033
"BEV","Serbia","NMC 622",0.185034849203238,2034
"BEV","Serbia","NMC 622",0.166938850039322,2035
"BEV","Serbia","NMC 622",0.150901441260162,2036
"BEV","Serbia","NMC 622",0.135904052784014,2037
"BEV","Serbia","NMC 622",0.121174202527147,2038
"BEV","Serbia","NMC 622",0.106409855244663,2039
"BEV","Serbia","NMC 622",0.09194800117442,2040
"BEV","Serbia","NMC 622",0.0811524889032619,2041
"BEV","Serbia","NMC 622",0.0715197428908853,2042
"BEV","Serbia","NMC 622",0.0629481822402894,2043
"BEV","Serbia","NMC 622",0.0553395827099425,2044
"BEV","Serbia","NMC 622",0.0486004545489084,2045
"BEV","Serbia","NMC 622",0.0426429546658228,2046
"BEV","Serbia","NMC 622",0.0373854234963871,2047
"BEV","Serbia","NMC 622",0.0327526273746003,2048
"BEV","Serbia","NMC 622",0.0286757765150201,2049
"BEV","Serbia","NMC 622",0.0250923777890579,2050
"BEV","Serbia","NMC 622",0.0250923777890579,2051
"BEV","Serbia","NMC 622",0.0250923777890579,2052
"BEV","Serbia","NMC 622",0.0250923777890579,2053
"BEV","Serbia","NMC 622",0.0250923777890579,2054
"BEV","Serbia","NMC 622",0.0250923777890579,2055
"BEV","Serbia","NMC 622",0.0250923777890579,2056
"BEV","Serbia","NMC 622",0.0250923777890579,2057
"BEV","Serbia","NMC 622",0.0250923777890579,2058
"BEV","Serbia","NMC 622",0.0250923777890579,2059
"BEV","Serbia","NMC 622",0.0250923777890579,2060
"BEV","Serbia","NMC 622",0.0250923777890579,2061
"BEV","Serbia","NMC 622",0.0250923777890579,2062
"BEV","Serbia","NMC 622",0.0250923777890579,2063
"BEV","Serbia","NMC 622",0.0250923777890579,2064
"BEV","Serbia","NMC 622",0.0250923777890579,2065
"BEV","Serbia","NMC 622",0.0250923777890579,2066
"BEV","Serbia","NMC 622",0.0250923777890579,2067
"BEV","Serbia","NMC 622",0.0250923777890579,2068
"BEV","Serbia","NMC 622",0.0250923777890579,2069
"BEV","Serbia","NMC 622",0.0250923777890579,2070
"BEV","Serbia","NMC 532",0.0893187302774884,2022
"BEV","Serbia","NMC 532",0.107139082638213,2023
"BEV","Serbia","NMC 532",0.0886865064586781,2024
"BEV","Serbia","NMC 532",0.0657861467438996,2025
"BEV","Serbia","NMC 532",0.0457943411872103,2026
"BEV","Serbia","NMC 532",0.0384262560069544,2027
"BEV","Serbia","NMC 532",0.0314159972805229,2028
"BEV","Serbia","NMC 532",0.0257799861775643,2029
"BEV","Serbia","NMC 532",0.0209551384326973,2030
"BEV","Serbia","NMC 532",0.0182383401214496,2031
"BEV","Serbia","NMC 532",0.0164297275133757,2032
"BEV","Serbia","NMC 532",0.0153516987145386,2033
"BEV","Serbia","NMC 532",0.0143841991366632,2034
"BEV","Serbia","NMC 532",0.0131006079911172,2035
"BEV","Serbia","NMC 532",0.0125050243945537,2036
"BEV","Serbia","NMC 532",0.0117762299958012,2037
"BEV","Serbia","NMC 532",0.0110669592099244,2038
"BEV","Serbia","NMC 532",0.0102962860955906,2039
"BEV","Serbia","NMC 532",0.00945206766570872,2040
"BEV","Serbia","NMC 532",0.00880464455783452,2041
"BEV","Serbia","NMC 532",0.00818957536415657,2042
"BEV","Serbia","NMC 532",0.00760753725414767,2043
"BEV","Serbia","NMC 532",0.00705865944603263,2044
"BEV","Serbia","NMC 532",0.00654262660668572,2045
"BEV","Serbia","NMC 532",0.00605877113892018,2046
"BEV","Serbia","NMC 532",0.00560615394016361,2047
"BEV","Serbia","NMC 532",0.0051836338067065,2048
"BEV","Serbia","NMC 532",0.00478992608100658,2049
"BEV","Serbia","NMC 532",0.00442365141310518,2050
"BEV","Serbia","NMC 532",0.00442365141310518,2051
"BEV","Serbia","NMC 532",0.00442365141310518,2052
"BEV","Serbia","NMC 532",0.00442365141310518,2053
"BEV","Serbia","NMC 532",0.00442365141310518,2054
"BEV","Serbia","NMC 532",0.00442365141310518,2055
"BEV","Serbia","NMC 532",0.00442365141310518,2056
"BEV","Serbia","NMC 532",0.00442365141310518,2057
"BEV","Serbia","NMC 532",0.00442365141310518,2058
"BEV","Serbia","NMC 532",0.00442365141310518,2059
"BEV","Serbia","NMC 532",0.00442365141310518,2060
"BEV","Serbia","NMC 532",0.00442365141310518,2061
"BEV","Serbia","NMC 532",0.00442365141310518,2062
"BEV","Serbia","NMC 532",0.00442365141310518,2063
"BEV","Serbia","NMC 532",0.00442365141310518,2064
"BEV","Serbia","NMC 532",0.00442365141310518,2065
"BEV","Serbia","NMC 532",0.00442365141310518,2066
"BEV","Serbia","NMC 532",0.00442365141310518,2067
"BEV","Serbia","NMC 532",0.00442365141310518,2068
"BEV","Serbia","NMC 532",0.00442365141310518,2069
"BEV","Serbia","NMC 532",0.00442365141310518,2070
"BEV","Serbia","NMC 811",0.11239302155838,2022
"BEV","Serbia","NMC 811",0.118276598807875,2023
"BEV","Serbia","NMC 811",0.137013359116767,2024
"BEV","Serbia","NMC 811",0.159822595619642,2025
"BEV","Serbia","NMC 811",0.177438722048401,2026
"BEV","Serbia","NMC 811",0.185431727487726,2027
"BEV","Serbia","NMC 811",0.193428147009679,2028
"BEV","Serbia","NMC 811",0.199960463936603,2029
"BEV","Serbia","NMC 811",0.206080755985325,2030
"BEV","Serbia","NMC 811",0.212089959969287,2031
"BEV","Serbia","NMC 811",0.217677423259709,2032
"BEV","Serbia","NMC 811",0.223155519051492,2033
"BEV","Serbia","NMC 811",0.228778257200606,2034
"BEV","Serbia","NMC 811",0.234370654020942,2035
"BEV","Serbia","NMC 811",0.239157312168928,2036
"BEV","Serbia","NMC 811",0.24368307264338,2037
"BEV","Serbia","NMC 811",0.24812503269839,2038
"BEV","Serbia","NMC 811",0.25259292471039,2039
"BEV","Serbia","NMC 811",0.256994570105208,2040
"BEV","Serbia","NMC 811",0.260272399379846,2041
"BEV","Serbia","NMC 811",0.26320663526077,2042
"BEV","Serbia","NMC 811",0.265826760832223,2043
"BEV","Serbia","NMC 811",0.26816123858904,2044
"BEV","Serbia","NMC 811",0.270237161817588,2045
"BEV","Serbia","NMC 811",0.272080016715727,2046
"BEV","Serbia","NMC 811",0.273713538156897,2047
"BEV","Serbia","NMC 811",0.275159641711825,2048
"BEV","Serbia","NMC 811",0.276438415547574,2049
"BEV","Serbia","NMC 811",0.277568157571647,2050
"BEV","Serbia","NMC 811",0.277568157571647,2051
"BEV","Serbia","NMC 811",0.277568157571647,2052
"BEV","Serbia","NMC 811",0.277568157571647,2053
"BEV","Serbia","NMC 811",0.277568157571647,2054
"BEV","Serbia","NMC 811",0.277568157571647,2055
"BEV","Serbia","NMC 811",0.277568157571647,2056
"BEV","Serbia","NMC 811",0.277568157571647,2057
"BEV","Serbia","NMC 811",0.277568157571647,2058
"BEV","Serbia","NMC 811",0.277568157571647,2059
"BEV","Serbia","NMC 811",0.277568157571647,2060
"BEV","Serbia","NMC 811",0.277568157571647,2061
"BEV","Serbia","NMC 811",0.277568157571647,2062
"BEV","Serbia","NMC 811",0.277568157571647,2063
"BEV","Serbia","NMC 811",0.277568157571647,2064
"BEV","Serbia","NMC 811",0.277568157571647,2065
"BEV","Serbia","NMC 811",0.277568157571647,2066
"BEV","Serbia","NMC 811",0.277568157571647,2067
"BEV","Serbia","NMC 811",0.277568157571647,2068
"BEV","Serbia","NMC 811",0.277568157571647,2069
"BEV","Serbia","NMC 811",0.277568157571647,2070
"BEV","Serbia","NMC 721",0.280575539568345,2022
"BEV","Serbia","NMC 721",0.295263176206992,2023
"BEV","Serbia","NMC 721",0.342037224635785,2024
"BEV","Serbia","NMC 721",0.398977715692983,2025
"BEV","Serbia","NMC 721",0.44295423762754,2026
"BEV","Serbia","NMC 721",0.462907805765632,2027
"BEV","Serbia","NMC 721",0.482869896746711,2028
"BEV","Serbia","NMC 721",0.499177033266313,2029
"BEV","Serbia","NMC 721",0.514455599676187,2030
"BEV","Serbia","NMC 721",0.529456848212784,2031
"BEV","Serbia","NMC 721",0.543405272285663,2032
"BEV","Serbia","NMC 721",0.557080673669798,2033
"BEV","Serbia","NMC 721",0.571117157146841,2034
"BEV","Serbia","NMC 721",0.585077897178473,2035
"BEV","Serbia","NMC 721",0.597027208389959,2036
"BEV","Serbia","NMC 721",0.608325220219074,2037
"BEV","Serbia","NMC 721",0.619414034470127,2038
"BEV","Serbia","NMC 721",0.630567584704995,2039
"BEV","Serbia","NMC 721",0.641555758299012,2040
"BEV","Serbia","NMC 721",0.649738461322676,2041
"BEV","Serbia","NMC 721",0.65706342513356,2042
"BEV","Serbia","NMC 721",0.66360425067374,2043
"BEV","Serbia","NMC 721",0.669431991107687,2044
"BEV","Serbia","NMC 721",0.674614281537079,2045
"BEV","Serbia","NMC 721",0.679214745162153,2046
"BEV","Serbia","NMC 721",0.683292633214257,2047
"BEV","Serbia","NMC 721",0.686902655256281,2048
"BEV","Serbia","NMC 721",0.690094958959628,2049
"BEV","Serbia","NMC 721",0.69291522282995,2050
"BEV","Serbia","NMC 721",0.69291522282995,2051
"BEV","Serbia","NMC 721",0.69291522282995,2052
"BEV","Serbia","NMC 721",0.69291522282995,2053
"BEV","Serbia","NMC 721",0.69291522282995,2054
"BEV","Serbia","NMC 721",0.69291522282995,2055
"BEV","Serbia","NMC 721",0.69291522282995,2056
"BEV","Serbia","NMC 721",0.69291522282995,2057
"BEV","Serbia","NMC 721",0.69291522282995,2058
"BEV","Serbia","NMC 721",0.69291522282995,2059
"BEV","Serbia","NMC 721",0.69291522282995,2060
"BEV","Serbia","NMC 721",0.69291522282995,2061
"BEV","Serbia","NMC 721",0.69291522282995,2062
"BEV","Serbia","NMC 721",0.69291522282995,2063
"BEV","Serbia","NMC 721",0.69291522282995,2064
"BEV","Serbia","NMC 721",0.69291522282995,2065
"BEV","Serbia","NMC 721",0.69291522282995,2066
"BEV","Serbia","NMC 721",0.69291522282995,2067
"BEV","Serbia","NMC 721",0.69291522282995,2068
"BEV","Serbia","NMC 721",0.69291522282995,2069
"BEV","Serbia","NMC 721",0.69291522282995,2070
"BEV","Singapore","NMC 111",0.0203460239481185,2022
"BEV","Singapore","NMC 111",0.0141918831822431,2023
"BEV","Singapore","NMC 111",0.0101339533345602,2024
"BEV","Singapore","NMC 111",0.00804582694268805,2025
"BEV","Singapore","NMC 111",0.00610475278005821,2026
"BEV","Singapore","NMC 111",0.00465792129072851,2027
"BEV","Singapore","NMC 111",0.00295191151492272,2028
"BEV","Singapore","NMC 111",0.00245648037406411,2029
"BEV","Singapore","NMC 111",0.00195746847352438,2030
"BEV","Singapore","NMC 111",0.0015628407067853,2031
"BEV","Singapore","NMC 111",0.00119925392602564,2032
"BEV","Singapore","NMC 111",0.000866156983175543,2033
"BEV","Singapore","NMC 111",0.000533795711766258,2034
"BEV","Singapore","NMC 111",0.000400350705312674,2035
"BEV","Singapore","NMC 111",0.000320560643925917,2036
"BEV","Singapore","NMC 111",0.000244547266617919,2037
"BEV","Singapore","NMC 111",0.000172718540886765,2038
"BEV","Singapore","NMC 111",0.000104733565582444,2039
"BEV","Singapore","NMC 111",3.89882846789457e-05,2040
"BEV","Singapore","NMC 111",2.52354931938241e-05,2041
"BEV","Singapore","NMC 111",1.63181737300311e-05,2042
"BEV","Singapore","NMC 111",1.05426957602323e-05,2043
"BEV","Singapore","NMC 111",6.80591891674528e-06,2044
"BEV","Singapore","NMC 111",4.39044052832453e-06,2045
"BEV","Singapore","NMC 111",2.83037414751887e-06,2046
"BEV","Singapore","NMC 111",1.82355731002101e-06,2047
"BEV","Singapore","NMC 111",1.17424211827461e-06,2048
"BEV","Singapore","NMC 111",7.55751644300017e-07,2049
"BEV","Singapore","NMC 111",4.86185726852954e-07,2050
"BEV","Singapore","NMC 111",4.86185726852954e-07,2051
"BEV","Singapore","NMC 111",4.86185726852954e-07,2052
"BEV","Singapore","NMC 111",4.86185726852954e-07,2053
"BEV","Singapore","NMC 111",4.86185726852954e-07,2054
"BEV","Singapore","NMC 111",4.86185726852954e-07,2055
"BEV","Singapore","NMC 111",4.86185726852954e-07,2056
"BEV","Singapore","NMC 111",4.86185726852954e-07,2057
"BEV","Singapore","NMC 111",4.86185726852954e-07,2058
"BEV","Singapore","NMC 111",4.86185726852954e-07,2059
"BEV","Singapore","NMC 111",4.86185726852954e-07,2060
"BEV","Singapore","NMC 111",4.86185726852954e-07,2061
"BEV","Singapore","NMC 111",4.86185726852954e-07,2062
"BEV","Singapore","NMC 111",4.86185726852954e-07,2063
"BEV","Singapore","NMC 111",4.86185726852954e-07,2064
"BEV","Singapore","NMC 111",4.86185726852954e-07,2065
"BEV","Singapore","NMC 111",4.86185726852954e-07,2066
"BEV","Singapore","NMC 111",4.86185726852954e-07,2067
"BEV","Singapore","NMC 111",4.86185726852954e-07,2068
"BEV","Singapore","NMC 111",4.86185726852954e-07,2069
"BEV","Singapore","NMC 111",4.86185726852954e-07,2070
"BEV","Singapore","LFP",0.288045090477603,2022
"BEV","Singapore","LFP",0.324841940164867,2023
"BEV","Singapore","LFP",0.347390217889836,2024
"BEV","Singapore","LFP",0.343873493851335,2025
"BEV","Singapore","LFP",0.340106312415537,2026
"BEV","Singapore","LFP",0.338633575820196,2027
"BEV","Singapore","LFP",0.337131904800989,2028
"BEV","Singapore","LFP",0.332608719193286,2029
"BEV","Singapore","LFP",0.327271638895209,2030
"BEV","Singapore","LFP",0.327151330866993,2031
"BEV","Singapore","LFP",0.324517204602502,2032
"BEV","Singapore","LFP",0.324864872459236,2033
"BEV","Singapore","LFP",0.323716827245354,2034
"BEV","Singapore","LFP",0.320373437823028,2035
"BEV","Singapore","LFP",0.317862569602094,2036
"BEV","Singapore","LFP",0.315817236840427,2037
"BEV","Singapore","LFP",0.314530587800093,2038
"BEV","Singapore","LFP",0.314295121826546,2039
"BEV","Singapore","LFP",0.313202174045526,2040
"BEV","Singapore","LFP",0.310644782110684,2041
"BEV","Singapore","LFP",0.307811928352337,2042
"BEV","Singapore","LFP",0.304738407605897,2043
"BEV","Singapore","LFP",0.301455989798043,2044
"BEV","Singapore","LFP",0.297993555694058,2045
"BEV","Singapore","LFP",0.294377253553783,2046
"BEV","Singapore","LFP",0.290630670535995,2047
"BEV","Singapore","LFP",0.286775012798341,2048
"BEV","Singapore","LFP",0.282829288882179,2049
"BEV","Singapore","LFP",0.278810491859888,2050
"BEV","Singapore","LFP",0.278810491859888,2051
"BEV","Singapore","LFP",0.278810491859888,2052
"BEV","Singapore","LFP",0.278810491859888,2053
"BEV","Singapore","LFP",0.278810491859888,2054
"BEV","Singapore","LFP",0.278810491859888,2055
"BEV","Singapore","LFP",0.278810491859888,2056
"BEV","Singapore","LFP",0.278810491859888,2057
"BEV","Singapore","LFP",0.278810491859888,2058
"BEV","Singapore","LFP",0.278810491859888,2059
"BEV","Singapore","LFP",0.278810491859888,2060
"BEV","Singapore","LFP",0.278810491859888,2061
"BEV","Singapore","LFP",0.278810491859888,2062
"BEV","Singapore","LFP",0.278810491859888,2063
"BEV","Singapore","LFP",0.278810491859888,2064
"BEV","Singapore","LFP",0.278810491859888,2065
"BEV","Singapore","LFP",0.278810491859888,2066
"BEV","Singapore","LFP",0.278810491859888,2067
"BEV","Singapore","LFP",0.278810491859888,2068
"BEV","Singapore","LFP",0.278810491859888,2069
"BEV","Singapore","LFP",0.278810491859888,2070
"BEV","Singapore","NMC 622",0.283549238282951,2022
"BEV","Singapore","NMC 622",0.244823252968562,2023
"BEV","Singapore","NMC 622",0.219458177691456,2024
"BEV","Singapore","NMC 622",0.197015032376304,2025
"BEV","Singapore","NMC 622",0.181125991407638,2026
"BEV","Singapore","NMC 622",0.172543639276149,2027
"BEV","Singapore","NMC 622",0.163668590283215,2028
"BEV","Singapore","NMC 622",0.156242108734671,2029
"BEV","Singapore","NMC 622",0.148982181455542,2030
"BEV","Singapore","NMC 622",0.138854633661401,2031
"BEV","Singapore","NMC 622",0.129327476341829,2032
"BEV","Singapore","NMC 622",0.118828374649048,2033
"BEV","Singapore","NMC 622",0.108213141593212,2034
"BEV","Singapore","NMC 622",0.0980434027454675,2035
"BEV","Singapore","NMC 622",0.0888276422596294,2036
"BEV","Singapore","NMC 622",0.0801539880585634,2037
"BEV","Singapore","NMC 622",0.0715255246098236,2038
"BEV","Singapore","NMC 622",0.0627710906277315,2039
"BEV","Singapore","NMC 622",0.0542816585823076,2040
"BEV","Singapore","NMC 622",0.0480581393228233,2041
"BEV","Singapore","NMC 622",0.0425072375826857,2042
"BEV","Singapore","NMC 622",0.0375646354389945,2043
"BEV","Singapore","NMC 622",0.0331703802363542,2044
"BEV","Singapore","NMC 622",0.0292690045717696,2045
"BEV","Singapore","NMC 622",0.025809516997641,2046
"BEV","Singapore","NMC 622",0.0227452974022088,2047
"BEV","Singapore","NMC 622",0.0200339244412807,2048
"BEV","Singapore","NMC 622",0.0176369568777642,2049
"BEV","Singapore","NMC 622",0.015519686059888,2050
"BEV","Singapore","NMC 622",0.015519686059888,2051
"BEV","Singapore","NMC 622",0.015519686059888,2052
"BEV","Singapore","NMC 622",0.015519686059888,2053
"BEV","Singapore","NMC 622",0.015519686059888,2054
"BEV","Singapore","NMC 622",0.015519686059888,2055
"BEV","Singapore","NMC 622",0.015519686059888,2056
"BEV","Singapore","NMC 622",0.015519686059888,2057
"BEV","Singapore","NMC 622",0.015519686059888,2058
"BEV","Singapore","NMC 622",0.015519686059888,2059
"BEV","Singapore","NMC 622",0.015519686059888,2060
"BEV","Singapore","NMC 622",0.015519686059888,2061
"BEV","Singapore","NMC 622",0.015519686059888,2062
"BEV","Singapore","NMC 622",0.015519686059888,2063
"BEV","Singapore","NMC 622",0.015519686059888,2064
"BEV","Singapore","NMC 622",0.015519686059888,2065
"BEV","Singapore","NMC 622",0.015519686059888,2066
"BEV","Singapore","NMC 622",0.015519686059888,2067
"BEV","Singapore","NMC 622",0.015519686059888,2068
"BEV","Singapore","NMC 622",0.015519686059888,2069
"BEV","Singapore","NMC 622",0.015519686059888,2070
"BEV","Singapore","NMC 532",0.14428821434735,2022
"BEV","Singapore","NMC 532",0.159821206841681,2023
"BEV","Singapore","NMC 532",0.130382858840012,2024
"BEV","Singapore","NMC 532",0.0995856549370223,2025
"BEV","Singapore","NMC 532",0.0713015424330674,2026
"BEV","Singapore","NMC 532",0.0604404173751708,2027
"BEV","Singapore","NMC 532",0.0499003862531599,2028
"BEV","Singapore","NMC 532",0.041463715804441,2029
"BEV","Singapore","NMC 532",0.0341324017875848,2030
"BEV","Singapore","NMC 532",0.0297545776724725,2031
"BEV","Singapore","NMC 532",0.0269142154456497,2032
"BEV","Singapore","NMC 532",0.0251126876488538,2033
"BEV","Singapore","NMC 532",0.023543132115813,2034
"BEV","Singapore","NMC 532",0.0215329973803806,2035
"BEV","Singapore","NMC 532",0.0206011454476756,2036
"BEV","Singapore","NMC 532",0.0194379779240937,2037
"BEV","Singapore","NMC 532",0.0182823184250771,2038
"BEV","Singapore","NMC 532",0.0169984961603055,2039
"BEV","Singapore","NMC 532",0.0156167161407245,2040
"BEV","Singapore","NMC 532",0.0145924768960241,2041
"BEV","Singapore","NMC 532",0.0136222987218339,2042
"BEV","Singapore","NMC 532",0.0127055114135594,2043
"BEV","Singapore","NMC 532",0.0118410135249621,2044
"BEV","Singapore","NMC 532",0.0110273671584158,2045
"BEV","Singapore","NMC 532",0.0102628791383959,2046
"BEV","Singapore","NMC 532",0.00954566990213737,2047
"BEV","Singapore","NMC 532",0.00887373139719566,2048
"BEV","Singapore","NMC 532",0.00824497523115907,2049
"BEV","Singapore","NMC 532",0.00765727226174953,2050
"BEV","Singapore","NMC 532",0.00765727226174953,2051
"BEV","Singapore","NMC 532",0.00765727226174953,2052
"BEV","Singapore","NMC 532",0.00765727226174953,2053
"BEV","Singapore","NMC 532",0.00765727226174953,2054
"BEV","Singapore","NMC 532",0.00765727226174953,2055
"BEV","Singapore","NMC 532",0.00765727226174953,2056
"BEV","Singapore","NMC 532",0.00765727226174953,2057
"BEV","Singapore","NMC 532",0.00765727226174953,2058
"BEV","Singapore","NMC 532",0.00765727226174953,2059
"BEV","Singapore","NMC 532",0.00765727226174953,2060
"BEV","Singapore","NMC 532",0.00765727226174953,2061
"BEV","Singapore","NMC 532",0.00765727226174953,2062
"BEV","Singapore","NMC 532",0.00765727226174953,2063
"BEV","Singapore","NMC 532",0.00765727226174953,2064
"BEV","Singapore","NMC 532",0.00765727226174953,2065
"BEV","Singapore","NMC 532",0.00765727226174953,2066
"BEV","Singapore","NMC 532",0.00765727226174953,2067
"BEV","Singapore","NMC 532",0.00765727226174953,2068
"BEV","Singapore","NMC 532",0.00765727226174953,2069
"BEV","Singapore","NMC 532",0.00765727226174953,2070
"BEV","Singapore","NMC 811",0.0946821419324085,2022
"BEV","Singapore","NMC 811",0.0920080271907559,2023
"BEV","Singapore","NMC 811",0.105042796425589,2024
"BEV","Singapore","NMC 811",0.126165590061642,2025
"BEV","Singapore","NMC 811",0.144070783966611,2026
"BEV","Singapore","NMC 811",0.152098116582001,2027
"BEV","Singapore","NMC 811",0.160218675489661,2028
"BEV","Singapore","NMC 811",0.167714296111367,2029
"BEV","Singapore","NMC 811",0.175046794811661,2030
"BEV","Singapore","NMC 811",0.180438413191429,2031
"BEV","Singapore","NMC 811",0.185953844172067,2032
"BEV","Singapore","NMC 811",0.190363989459108,2033
"BEV","Singapore","NMC 811",0.195269183039419,2034
"BEV","Singapore","NMC 811",0.200889240653835,2035
"BEV","Singapore","NMC 811",0.205461709859509,2036
"BEV","Singapore","NMC 811",0.209754157052437,2037
"BEV","Singapore","NMC 811",0.213753852131268,2038
"BEV","Singapore","NMC 811",0.217466062273206,2039
"BEV","Singapore","NMC 811",0.221425304678924,2040
"BEV","Singapore","NMC 811",0.2249498515903,2041
"BEV","Singapore","NMC 811",0.228310696154229,2042
"BEV","Singapore","NMC 811",0.231519284349144,2043
"BEV","Singapore","NMC 811",0.23458652386156,2044
"BEV","Singapore","NMC 811",0.237522731761159,2045
"BEV","Singapore","NMC 811",0.240337600647375,2046
"BEV","Singapore","NMC 811",0.243040181461452,2047
"BEV","Singapore","NMC 811",0.245638880571795,2048
"BEV","Singapore","NMC 811",0.248141468557434,2049
"BEV","Singapore","NMC 811",0.250555098183987,2050
"BEV","Singapore","NMC 811",0.250555098183987,2051
"BEV","Singapore","NMC 811",0.250555098183987,2052
"BEV","Singapore","NMC 811",0.250555098183987,2053
"BEV","Singapore","NMC 811",0.250555098183987,2054
"BEV","Singapore","NMC 811",0.250555098183987,2055
"BEV","Singapore","NMC 811",0.250555098183987,2056
"BEV","Singapore","NMC 811",0.250555098183987,2057
"BEV","Singapore","NMC 811",0.250555098183987,2058
"BEV","Singapore","NMC 811",0.250555098183987,2059
"BEV","Singapore","NMC 811",0.250555098183987,2060
"BEV","Singapore","NMC 811",0.250555098183987,2061
"BEV","Singapore","NMC 811",0.250555098183987,2062
"BEV","Singapore","NMC 811",0.250555098183987,2063
"BEV","Singapore","NMC 811",0.250555098183987,2064
"BEV","Singapore","NMC 811",0.250555098183987,2065
"BEV","Singapore","NMC 811",0.250555098183987,2066
"BEV","Singapore","NMC 811",0.250555098183987,2067
"BEV","Singapore","NMC 811",0.250555098183987,2068
"BEV","Singapore","NMC 811",0.250555098183987,2069
"BEV","Singapore","NMC 811",0.250555098183987,2070
"BEV","Singapore","NMCA 89:4:4:3",0.169089291011569,2022
"BEV","Singapore","NMCA 89:4:4:3",0.164313689651891,2023
"BEV","Singapore","NMCA 89:4:4:3",0.187591995818547,2024
"BEV","Singapore","NMCA 89:4:4:3",0.225314401831009,2025
"BEV","Singapore","NMCA 89:4:4:3",0.257290616997088,2026
"BEV","Singapore","NMCA 89:4:4:3",0.271626329655756,2027
"BEV","Singapore","NMCA 89:4:4:3",0.286128531658053,2028
"BEV","Singapore","NMCA 89:4:4:3",0.299514679782171,2029
"BEV","Singapore","NMCA 89:4:4:3",0.312609514576478,2030
"BEV","Singapore","NMCA 89:4:4:3",0.322238203900919,2031
"BEV","Singapore","NMCA 89:4:4:3",0.332088005511926,2032
"BEV","Singapore","NMCA 89:4:4:3",0.33996391880058,2033
"BEV","Singapore","NMCA 89:4:4:3",0.348723920294435,2034
"BEV","Singapore","NMCA 89:4:4:3",0.358760570691976,2035
"BEV","Singapore","NMCA 89:4:4:3",0.366926372187166,2036
"BEV","Singapore","NMCA 89:4:4:3",0.374592092857861,2037
"BEV","Singapore","NMCA 89:4:4:3",0.381734998492852,2038
"BEV","Singapore","NMCA 89:4:4:3",0.388364495546628,2039
"BEV","Singapore","NMCA 89:4:4:3",0.395435158267839,2040
"BEV","Singapore","NMCA 89:4:4:3",0.401729514586975,2041
"BEV","Singapore","NMCA 89:4:4:3",0.407731521015184,2042
"BEV","Singapore","NMCA 89:4:4:3",0.413461618496645,2043
"BEV","Singapore","NMCA 89:4:4:3",0.418939286660164,2044
"BEV","Singapore","NMCA 89:4:4:3",0.424182950374069,2045
"BEV","Singapore","NMCA 89:4:4:3",0.429209919288657,2046
"BEV","Singapore","NMCA 89:4:4:3",0.434036357140897,2047
"BEV","Singapore","NMCA 89:4:4:3",0.438677276549269,2048
"BEV","Singapore","NMCA 89:4:4:3",0.443146554699819,2049
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2050
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2051
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2052
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2053
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2054
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2055
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2056
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2057
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2058
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2059
