"Propulsion","year","ICCT_Country","chemistry","unit"
"PHEV","2020","Mexico","NMC 532",94.1788283418705
"PHEV","2020","Mexico","NMC 811",47.7501318875052
"PHEV","2020","Moldova","NMC 111",3.31723610883028
"PHEV","2020","Moldova","NMC 622",2.26570065796405
"PHEV","2020","Moldova","NMC 532",1.07028478522163
"PHEV","2020","Moldova","NMC 811",1.34677844798404
"PHEV","2020","Morocco","NMC 111",15.3806833305963
"PHEV","2020","Morocco","NMC 622",2.71884078955686
"PHEV","2020","Morocco","NMC 532",1.28434174226595
"PHEV","2020","Morocco","NMC 811",1.61613413758085
"PHEV","2020","Nepal","NMC 111",0
"PHEV","2020","Nepal","NMC 532",0
"PHEV","2020","Netherlands","NMC 111",2719.70131117334
"PHEV","2020","Netherlands","LMO",1222
"PHEV","2020","Netherlands","LFP",0
"PHEV","2020","Netherlands","NMC 622",8120.543203372
"PHEV","2020","Netherlands","NMC 532",1837.28106528487
"PHEV","2020","Netherlands","NMC 811",2060.4744201698
"PHEV","2020","New Zealand","NMC 111",172.18751663656
"PHEV","2020","New Zealand","LMO",431
"PHEV","2020","New Zealand","NMC 622",80.9072486851255
"PHEV","2020","New Zealand","NMC 532",41.1277591649255
"PHEV","2020","New Zealand","NMC 811",35.7774755133893
"PHEV","2020","Norway","NMC 111",5480.99109554965
"PHEV","2020","Norway","LMO",3258
"PHEV","2020","Norway","LFP",0
"PHEV","2020","Norway","NMC 622",12908.8351238195
"PHEV","2020","Norway","NMC 532",3068.33967292444
"PHEV","2020","Norway","NMC 811",4119.83410770645
"PHEV","2020","Oman","NMC 111",4.45928610061931
"PHEV","2020","Oman","NMC 622",32.4222230266346
"PHEV","2020","Oman","NMC 532",4.92331001201949
"PHEV","2020","Oman","NMC 811",6.19518086072657
"PHEV","2020","Panama","NMC 111",0
"PHEV","2020","Panama","NMC 622",0
"PHEV","2020","Panama","NMC 532",0
"PHEV","2020","Panama","NMC 811",0
"PHEV","2020","Paraguay","NMC 111",0.126894443532114
"PHEV","2020","Paraguay","LFP",0
"PHEV","2020","Paraguay","NMC 622",0.90628026318562
"PHEV","2020","Paraguay","NMC 532",0.428113914088651
"PHEV","2020","Paraguay","NMC 811",0.538711379193615
"PHEV","2020","Peru","NMC 111",0.317236108830284
"PHEV","2020","Peru","NMC 622",34.265700657964
"PHEV","2020","Peru","NMC 532",1.07028478522163
"PHEV","2020","Peru","NMC 811",1.34677844798404
"PHEV","2020","Philippines","NMC 111",0
"PHEV","2020","Philippines","LMO",6
"PHEV","2020","Philippines","LFP",0
"PHEV","2020","Philippines","NMC 622",0
"PHEV","2020","Poland","NMC 111",1084.63088296931
"PHEV","2020","Poland","LMO",94
"PHEV","2020","Poland","NMC 622",2244.60582501106
"PHEV","2020","Poland","NMC 532",410.817451721372
"PHEV","2020","Poland","NMC 811",527.945840298252
"PHEV","2020","Portugal","NMC 111",2199.64760129205
"PHEV","2020","Portugal","LMO",188
"PHEV","2020","Portugal","NMC 622",4805.87740859778
"PHEV","2020","Portugal","NMC 532",1836.18350909337
"PHEV","2020","Portugal","NMC 811",2828.2914810168
"PHEV","2020","Qatar","NMC 111",10.9517083264909
"PHEV","2020","Qatar","NMC 622",27.7971019738922
"PHEV","2020","Qatar","NMC 532",3.21085435566489
"PHEV","2020","Qatar","NMC 811",4.04033534395211
"PHEV","2020","Romania","NMC 111",232.810688739267
"PHEV","2020","Romania","LMO",114
"PHEV","2020","Romania","NMC 622",420.629963162442
"PHEV","2020","Romania","NMC 532",103.210681910539
"PHEV","2020","Romania","NMC 811",178.348666187753
"PHEV","2020","Russian Federation","NMC 111",163.387363792638
"PHEV","2020","Russian Federation","LMO",0
"PHEV","2020","Russian Federation","NMC 622",436.612567766083
"PHEV","2020","Russian Federation","NMC 532",45.1660179363527
"PHEV","2020","Russian Federation","NMC 811",64.8340505049264
"PHEV","2020","Rwanda","LMO",0
"PHEV","2020","Saudi Arabia","NMC 111",18.2054972135551
"PHEV","2020","Saudi Arabia","NMC 622",12.6096625002634
"PHEV","2020","Saudi Arabia","NMC 532",4.06708218384219
"PHEV","2020","Saudi Arabia","NMC 811",5.11775810233934
"PHEV","2020","Serbia","NMC 111",27.7613666611927
"PHEV","2020","Serbia","LMO",15
"PHEV","2020","Serbia","NMC 622",37.4376815791137
"PHEV","2020","Serbia","NMC 532",2.56868348453191
"PHEV","2020","Serbia","NMC 811",3.23226827516169
"PHEV","2020","Singapore","NMC 111",133.199847156078
"PHEV","2020","Singapore","LMO",40
"PHEV","2020","Singapore","NMC 622",143.705319080957
"PHEV","2020","Singapore","NMC 532",72.0382587714272
"PHEV","2020","Singapore","NMC 811",213.056574991537
"PHEV","2020","Slovak Republic","NMC 111",352.592861006193
"PHEV","2020","Slovak Republic","LMO",36
"PHEV","2020","Slovak Republic","NMC 622",244.222230266346
"PHEV","2020","Slovak Republic","NMC 532",66.2331001201949
"PHEV","2020","Slovak Republic","NMC 811",111.951808607266
"PHEV","2020","Slovenia","NMC 111",14.50475274539
"PHEV","2020","Slovenia","LMO",5
"PHEV","2020","Slovenia","NMC 622",50.1729493430895
"PHEV","2020","Slovenia","NMC 532",16.1980439501471
"PHEV","2020","Slovenia","NMC 811",32.1242539613733
"PHEV","2020","South Africa","NMC 111",27.5681999671561
"PHEV","2020","South Africa","NMC 622",63.6260894746823
"PHEV","2020","South Africa","NMC 532",15.4121009071915
"PHEV","2020","South Africa","NMC 811",42.3936096509701
"PHEV","2020","Spain","NMC 111",4684.36792344694
"PHEV","2020","Spain","LMO",739
"PHEV","2020","Spain","LFP",0
"PHEV","2020","Spain","NMC 622",12533.1124093421
"PHEV","2020","Spain","NMC 532",2203.25675017883
"PHEV","2020","Spain","NMC 811",3599.26291703209
"PHEV","2020","Sri Lanka","NMC 111",0
"PHEV","2020","Sri Lanka","LMO",0
"PHEV","2020","Sweden","NMC 111",14447.8848091974
"PHEV","2020","Sweden","LMO",2819
"PHEV","2020","Sweden","LFP",0
"PHEV","2020","Sweden","NMC 622",34839.7165147007
"PHEV","2020","Sweden","NMC 532",5729.96861464379
"PHEV","2020","Sweden","NMC 811",7994.43006145813
"PHEV","2020","Switzerland","NMC 111",3410.44290263336
"PHEV","2020","Switzerland","LMO",700
"PHEV","2020","Switzerland","LFP",0
"PHEV","2020","Switzerland","NMC 622",6481.81568298354
"PHEV","2020","Switzerland","NMC 532",1686.24886682595
"PHEV","2020","Switzerland","NMC 811",2115.49254755715
"PHEV","2020","Thailand","NMC 111",1741.48600794879
"PHEV","2020","Thailand","LMO",1049
"PHEV","2020","Thailand","NMC 622",787.997130932739
"PHEV","2020","Thailand","NMC 532",765.450014788367
"PHEV","2020","Thailand","NMC 811",765.066846330109
"PHEV","2020","Tunisia","NMC 111",0.507577774128454
"PHEV","2020","Tunisia","NMC 622",3.62512105274248
"PHEV","2020","Tunisia","NMC 532",1.71245565635461
"PHEV","2020","Tunisia","NMC 811",2.15484551677446
"PHEV","2020","Turkey","NMC 111",227.489597197133
"PHEV","2020","Turkey","NMC 622",141.922707237605
"PHEV","2020","Turkey","NMC 532",11.7731326374379
"PHEV","2020","Turkey","NMC 811",16.8145629278244
"PHEV","2020","Ukraine","NMC 111",96.2936054743581
"PHEV","2020","Ukraine","LMO",152
"PHEV","2020","Ukraine","NMC 622",215.65894342352
"PHEV","2020","Ukraine","NMC 532",38.10213835389
"PHEV","2020","Ukraine","NMC 811",73.9453127482317
"PHEV","2020","United Arab Emirates","NMC 111",135.266119406583
"PHEV","2020","United Arab Emirates","NMC 622",65.6106309222032
"PHEV","2020","United Arab Emirates","NMC 532",17.766727434679
"PHEV","2020","United Arab Emirates","NMC 811",22.356522236535
"PHEV","2020","United Kingdom","NMC 111",16503.4917953473
"PHEV","2020","United Kingdom","LMO",3736
"PHEV","2020","United Kingdom","NMC 622",27131.1996035153
"PHEV","2020","United Kingdom","NMC 532",12875.773773295
"PHEV","2020","United Kingdom","NMC 811",7470.5348278424
"PHEV","2020","United States","NMC 111",27346.1763195274
"PHEV","2020","United States","LMO",1964
"PHEV","2020","United States","LFP",0
"PHEV","2020","United States","NMC 622",25956.3221587189
"PHEV","2020","United States","NMC 532",2883.04131366078
"PHEV","2020","United States","NMC 811",11242.4602080929
"PHEV","2020","United States","NCA",2304
"PHEV","2020","Uruguay","NMC 111",8.50757777412845
"PHEV","2020","Uruguay","LFP",3
"PHEV","2020","Uruguay","NMC 622",10.6251210527425
"PHEV","2020","Uruguay","NMC 532",7.71245565635461
"PHEV","2020","Uruguay","NMC 811",14.1548455167745
"PHEV","2020","Vietnam","NMC 622",0
"PHEV","2021","Argentina","NMC 111",0.824813882958738
"PHEV","2021","Argentina","NMC 622",5.89082171070653
"PHEV","2021","Argentina","NMC 532",2.78274044157623
"PHEV","2021","Argentina","NMC 811",13.5016239647585
"PHEV","2021","Australia","NMC 111",470.474707833832
"PHEV","2021","Australia","LMO",598
"PHEV","2021","Australia","NMC 622",2225.18844409413
"PHEV","2021","Australia","NMC 532",428.392367963537
"PHEV","2021","Australia","NMC 811",541.944480108504
"PHEV","2021","Austria","NMC 111",5387.15597762104
"PHEV","2021","Austria","LMO",293
"PHEV","2021","Austria","LFP",0
"PHEV","2021","Austria","NMC 622",4744.05046653655
"PHEV","2021","Austria","NMC 532",2204.02840466615
"PHEV","2021","Austria","NMC 811",2013.76515117626
"PHEV","2021","Bahrain","NMC 111",11.5227333223854
"PHEV","2021","Bahrain","NMC 622",38.8753631582274
"PHEV","2021","Bahrain","NMC 532",5.13736696906382
"PHEV","2021","Bahrain","NMC 811",6.46453655032338
"PHEV","2021","Belarus","NMC 111",30.7377360267205
"PHEV","2021","Belarus","NMC 622",123.83092434467
"PHEV","2021","Belarus","NMC 532",39.6005370532003
"PHEV","2021","Belarus","NMC 811",49.8308025754094
"PHEV","2021","Belgium","NMC 111",13600.3903604977
"PHEV","2021","Belgium","LMO",280
"PHEV","2021","Belgium","LFP",0
"PHEV","2021","Belgium","NMC 622",19817.4374009298
"PHEV","2021","Belgium","NMC 532",6499.29909851036
"PHEV","2021","Belgium","NMC 811",8288.87314006219
"PHEV","2021","Bosnia and Herzegovina","NMC 111",15.3475472053441
"PHEV","2021","Bosnia and Herzegovina","NMC 622",45.766184868934
"PHEV","2021","Bosnia and Herzegovina","NMC 532",16.9201074106401
"PHEV","2021","Bosnia and Herzegovina","NMC 811",9.96616051508188
"PHEV","2021","Brazil","NMC 111",444.825844287524
"PHEV","2021","Brazil","LMO",0
"PHEV","2021","Brazil","NMC 622",4135.88020526793
"PHEV","2021","Brazil","NMC 532",652.635593223248
"PHEV","2021","Brazil","NMC 811",92.6583572213018
"PHEV","2021","Bulgaria","NMC 111",86.4716166201378
"PHEV","2021","Bulgaria","LMO",15
"PHEV","2021","Bulgaria","NMC 622",100.220293422467
"PHEV","2021","Bulgaria","NMC 532",30.8338096185212
"PHEV","2021","Bulgaria","NMC 811",35.4742803388744
"PHEV","2021","Canada","NMC 111",7609.0244635246
"PHEV","2021","Canada","LMO",1286
"PHEV","2021","Canada","LFP",0
"PHEV","2021","Canada","NMC 622",14033.2292264113
"PHEV","2021","Canada","NMC 532",2079.42432012132
"PHEV","2021","Canada","NMC 811",2298.32198994281
"PHEV","2021","Chile","NMC 111",35.661958285436
"PHEV","2021","Chile","LMO",18
"PHEV","2021","Chile","NMC 622",167.579713817245
"PHEV","2021","Chile","NMC 532",53.4759804896542
"PHEV","2021","Chile","NMC 811",55.2823474076648
"PHEV","2021","China","NMC 111",68122.4463195118
"PHEV","2021","China","LFP",242499
"PHEV","2021","China","NMC 622",116023.861768168
"PHEV","2021","China","NMC 532",46893.6716366575
"PHEV","2021","China","NMC 811",149499.020275662
"PHEV","2021","Colombia","NMC 111",303.587210948716
"PHEV","2021","Colombia","LMO",13
"PHEV","2021","Colombia","LFP",0
"PHEV","2021","Colombia","NMC 622",554.31788684704
"PHEV","2021","Colombia","NMC 532",249.20427670778
"PHEV","2021","Colombia","NMC 811",549.890625496463
"PHEV","2021","Costa Rica","NMC 111",62
"PHEV","2021","Costa Rica","LMO",4
"PHEV","2021","Costa Rica","NMC 622",62
"PHEV","2021","Croatia","NMC 111",132.912922143762
"PHEV","2021","Croatia","LMO",6
"PHEV","2021","Croatia","NMC 622",158.940102633963
"PHEV","2021","Croatia","NMC 532",49.817796611624
"PHEV","2021","Croatia","NMC 811",51.3291786106509
"PHEV","2021","Cyprus","NMC 111",7.12406941479369
"PHEV","2021","Cyprus","LMO",0
"PHEV","2021","Cyprus","NMC 622",82.4541085535326
"PHEV","2021","Cyprus","NMC 532",14.9137022078812
"PHEV","2021","Cyprus","NMC 811",17.5081198237925
"PHEV","2021","Czechia","NMC 111",1844.85256613569
"PHEV","2021","Czechia","LMO",114
"PHEV","2021","Czechia","LFP",0
"PHEV","2021","Czechia","NMC 622",1035.45511317403
"PHEV","2021","Czechia","NMC 532",321.162297999595
"PHEV","2021","Czechia","NMC 811",464.530022690684
"PHEV","2021","Denmark","NMC 111",9673.03204554728
"PHEV","2021","Denmark","LMO",255
"PHEV","2021","Denmark","LFP",0
"PHEV","2021","Denmark","NMC 622",18196.8944871463
"PHEV","2021","Denmark","NMC 532",5653.40963755251
"PHEV","2021","Denmark","NMC 811",7000.66382975396
"PHEV","2021","Dominican Republic","NMC 111",0.507577774128454
"PHEV","2021","Dominican Republic","NMC 622",3.62512105274248
"PHEV","2021","Dominican Republic","NMC 532",1.71245565635461
"PHEV","2021","Dominican Republic","NMC 811",2.15484551677446
"PHEV","2021","Ecuador","NMC 111",8.09375831827987
"PHEV","2021","Ecuador","NMC 622",14.9536243425627
"PHEV","2021","Ecuador","NMC 532",21.0638795824628
"PHEV","2021","Ecuador","NMC 811",8.88873775669465
"PHEV","2021","Egypt, Arab Rep.","NMC 111",6
"PHEV","2021","Estonia","NMC 111",31.2178277330736
"PHEV","2021","Estonia","LMO",1
"PHEV","2021","Estonia","LFP",0
"PHEV","2021","Estonia","NMC 622",61.4077328960954
"PHEV","2021","Estonia","NMC 532",27.9775817903439
"PHEV","2021","Estonia","NMC 811",42.3968575804871
"PHEV","2021","Fiji","NMC 622",11
"PHEV","2021","Finland","NMC 111",5715.49119430687
"PHEV","2021","Finland","LMO",723
"PHEV","2021","Finland","LFP",1
"PHEV","2021","Finland","NMC 622",8425.01858100965
"PHEV","2021","Finland","NMC 532",2292.03801247029
"PHEV","2021","Finland","NMC 811",3025.4522122132
"PHEV","2021","France","NMC 111",28318.6760745852
"PHEV","2021","France","LMO",816
"PHEV","2021","France","LFP",0
"PHEV","2021","France","NMC 622",61677.0068781681
"PHEV","2021","France","NMC 532",19942.3614758961
"PHEV","2021","France","NMC 811",31004.9555713505
"PHEV","2021","Georgia","NMC 111",1.76136666119268
"PHEV","2021","Georgia","NMC 622",20.4376815791137
"PHEV","2021","Georgia","NMC 532",2.56868348453191
"PHEV","2021","Georgia","NMC 811",3.23226827516169
"PHEV","2021","Germany","NMC 111",113858.541142917
"PHEV","2021","Germany","LMO",10670
"PHEV","2021","Germany","LFP",0
"PHEV","2021","Germany","NMC 622",106196.632723192
"PHEV","2021","Germany","NMC 532",33153.05294237
"PHEV","2021","Germany","NMC 811",58796.7731915212
"PHEV","2021","Greece","NMC 111",1208.85180191608
"PHEV","2021","Greece","LMO",1
"PHEV","2021","Greece","NMC 622",2177.98170857882
"PHEV","2021","Greece","NMC 532",553.353591856731
"PHEV","2021","Greece","NMC 811",869.812897648369
"PHEV","2021","Hungary","NMC 111",1148.85462694482
"PHEV","2021","Hungary","LMO",57
"PHEV","2021","Hungary","NMC 622",1784.43388028847
"PHEV","2021","Hungary","NMC 532",626.868003562939
"PHEV","2021","Hungary","NMC 811",596.843489203771
"PHEV","2021","Iceland","NMC 111",757.10662120771
"PHEV","2021","Iceland","LMO",731
"PHEV","2021","Iceland","NMC 622",2200.78365266241
"PHEV","2021","Iceland","NMC 532",495.06267246658
"PHEV","2021","Iceland","NMC 811",697.0470536633
"PHEV","2021","India","NMC 111",12.6344722176606
"PHEV","2021","India","NMC 622",32.5314013159281
"PHEV","2021","India","NMC 532",2.14056957044326
"PHEV","2021","India","NMC 811",2.69355689596808
"PHEV","2021","Indonesia","LMO",1
"PHEV","2021","Indonesia","NMC 622",1
"PHEV","2021","Indonesia","NMC 811",29
"PHEV","2021","Iraq","NMC 111",13
"PHEV","2021","Ireland","NMC 111",2069.92887624689
"PHEV","2021","Ireland","LMO",103
"PHEV","2021","Ireland","NMC 622",3436.73828162547
"PHEV","2021","Ireland","NMC 532",1103.37514784076
"PHEV","2021","Ireland","NMC 811",1206.95769428689
"PHEV","2021","Israel","NMC 111",781.550751760073
"PHEV","2021","Israel","LMO",352
"PHEV","2021","Israel","NMC 622",4502.95563358356
"PHEV","2021","Israel","NMC 532",991.561071165891
"PHEV","2021","Israel","NMC 811",907.932543490478
"PHEV","2021","Italy","NMC 111",14678.6189301376
"PHEV","2021","Italy","LMO",113
"PHEV","2021","Italy","NMC 622",32258.6276098141
"PHEV","2021","Italy","NMC 532",9707.46802362403
"PHEV","2021","Italy","NMC 811",14010.2854364242
"PHEV","2021","Japan","NMC 111",6067.97510711127
"PHEV","2021","Japan","LMO",6949
"PHEV","2021","Japan","NMC 622",7211.96241253714
"PHEV","2021","Japan","NMC 532",1154.45858792175
"PHEV","2021","Japan","NMC 811",1212.60389242985
"PHEV","2021","Jordan","NMC 111",60.5378888706423
"PHEV","2021","Jordan","NMC 622",40.1256052637124
"PHEV","2021","Jordan","NMC 532",32.562278281773
"PHEV","2021","Jordan","NMC 811",10.7742275838723
"PHEV","2021","Kazakhstan","NMC 111",41.8399694312156
"PHEV","2021","Kazakhstan","NMC 622",30.1410638161915
"PHEV","2021","Kazakhstan","NMC 532",6.20765175428545
"PHEV","2021","Kazakhstan","NMC 811",7.81131499830742
"PHEV","2021","Korea, Rep.","NMC 111",6184.86183977677
"PHEV","2021","Korea, Rep.","NMC 622",3574.35956518901
"PHEV","2021","Korea, Rep.","NMC 532",1755.83797303464
"PHEV","2021","Korea, Rep.","NMC 811",7513.94062199957
"PHEV","2021","Kuwait","NMC 111",13.9034166529817
"PHEV","2021","Kuwait","NMC 622",56.5942039477843
"PHEV","2021","Kuwait","NMC 532",6.42170871132977
"PHEV","2021","Kuwait","NMC 811",8.08067068790423
"PHEV","2021","Latvia","NMC 111",46.4109944271102
"PHEV","2021","Latvia","LMO",0
"PHEV","2021","Latvia","NMC 622",48.2193250005268
"PHEV","2021","Latvia","NMC 532",32.1341643676844
"PHEV","2021","Latvia","NMC 811",14.2355162046787
"PHEV","2021","Lebanon","NMC 111",31.7282305359404
"PHEV","2021","Lebanon","NMC 622",70.4850256584908
"PHEV","2021","Lebanon","NMC 532",16.204449152906
"PHEV","2021","Lebanon","NMC 811",40.5822946526627
"PHEV","2021","Lithuania","NMC 111",10.4592861006193
"PHEV","2021","Lithuania","LMO",0
"PHEV","2021","Lithuania","NMC 622",44.4222230266346
"PHEV","2021","Lithuania","NMC 532",6.92331001201949
"PHEV","2021","Lithuania","NMC 811",8.19518086072657
"PHEV","2021","Luxembourg","NMC 111",1294.01851294691
"PHEV","2021","Luxembourg","LMO",2
"PHEV","2021","Luxembourg","NMC 622",1728.73437173915
"PHEV","2021","Luxembourg","NMC 532",639.027616296533
"PHEV","2021","Luxembourg","NMC 811",1067.21949901741
"PHEV","2021","Macedonia, FYR","NMC 111",5.64962776591748
"PHEV","2021","Macedonia, FYR","NMC 622",11.7816434214131
"PHEV","2021","Macedonia, FYR","NMC 532",13.5654808831525
"PHEV","2021","Macedonia, FYR","NMC 811",7.003247929517
"PHEV","2021","Madagascar","NMC 111",0.253788887064227
"PHEV","2021","Madagascar","NMC 622",1.81256052637124
"PHEV","2021","Madagascar","NMC 532",0.856227828177303
"PHEV","2021","Madagascar","NMC 811",1.07742275838723
"PHEV","2021","Malaysia","NMC 111",495.773697180711
"PHEV","2021","Malaysia","NMC 622",257.235751974946
"PHEV","2021","Malaysia","NMC 532",186.479183091034
"PHEV","2021","Malaysia","NMC 811",24.5113677533095
"PHEV","2021","Malta","NMC 111",13.6164916406652
"PHEV","2021","Malta","LMO",0
"PHEV","2021","Malta","NMC 622",53.8289875007902
"PHEV","2021","Malta","NMC 532",12.2012465515266
"PHEV","2021","Malta","NMC 811",15.353274307018
"PHEV","2021","Mauritius","NMC 111",8.07860277002296
"PHEV","2021","Mauritius","LMO",4
"PHEV","2021","Mauritius","NMC 622",7.70338223707777
"PHEV","2021","Mauritius","NMC 532",3.63896826975354
"PHEV","2021","Mauritius","NMC 811",4.57904672314573
"PHEV","2021","Mexico","NMC 111",139.87978601851
"PHEV","2021","Mexico","LMO",178
"PHEV","2021","Mexico","NMC 622",578.98744671334
"PHEV","2021","Mexico","NMC 532",75.4535622799981
"PHEV","2021","Mexico","NMC 811",93.6792049881519
"PHEV","2021","Moldova","NMC 111",8.50757777412845
"PHEV","2021","Moldova","NMC 622",27.6251210527425
"PHEV","2021","Moldova","NMC 532",3.71245565635461
"PHEV","2021","Moldova","NMC 811",2.15484551677446
"PHEV","2021","Morocco","NMC 111",35.7613666611927
"PHEV","2021","Morocco","NMC 622",17.4376815791137
"PHEV","2021","Morocco","NMC 532",7.56868348453191
"PHEV","2021","Morocco","NMC 811",7.23226827516169
"PHEV","2021","Nepal","NMC 111",17.7130749876835
"PHEV","2021","Nepal","NMC 622",12.2347835530059
"PHEV","2021","Nepal","NMC 532",15.7795378401968
"PHEV","2021","Nepal","NMC 811",7.2726036191138
"PHEV","2021","Netherlands","NMC 111",6112.1221459467
"PHEV","2021","Netherlands","LMO",1511
"PHEV","2021","Netherlands","LFP",0
"PHEV","2021","Netherlands","NMC 622",14029.7734706023
"PHEV","2021","Netherlands","NMC 532",4293.50293173878
"PHEV","2021","Netherlands","NMC 811",5149.60145171219
"PHEV","2021","New Zealand","NMC 111",324.418705293717
"PHEV","2021","New Zealand","LMO",1368
"PHEV","2021","New Zealand","NMC 622",444.102435534273
"PHEV","2021","New Zealand","NMC 532",152.868693343443
"PHEV","2021","New Zealand","NMC 811",203.610165828568
"PHEV","2021","Norway","NMC 111",5666.42884616019
"PHEV","2021","Norway","LMO",2188
"PHEV","2021","Norway","LFP",0
"PHEV","2021","Norway","NMC 622",21473.7038890169
"PHEV","2021","Norway","NMC 532",4046.32427584203
"PHEV","2021","Norway","NMC 811",4846.54298898089
"PHEV","2021","Oman","NMC 111",28.4744416488762
"PHEV","2021","Oman","NMC 622",42.6724651321196
"PHEV","2021","Oman","NMC 532",8.3482213247287
"PHEV","2021","Oman","NMC 811",10.5048718942755
"PHEV","2021","Panama","NMC 111",0.317236108830284
"PHEV","2021","Panama","NMC 622",4.26570065796405
"PHEV","2021","Panama","NMC 532",1.07028478522163
"PHEV","2021","Panama","NMC 811",1.34677844798404
"PHEV","2021","Paraguay","NMC 111",8.15720554004593
"PHEV","2021","Paraguay","LFP",2
"PHEV","2021","Paraguay","NMC 622",47.4067644741555
"PHEV","2021","Paraguay","NMC 532",22.2779365395071
"PHEV","2021","Paraguay","NMC 811",9.15809344629146
"PHEV","2021","Peru","NMC 111",1.01515554825691
"PHEV","2021","Peru","NMC 622",52.250242105485
"PHEV","2021","Peru","NMC 532",3.42491131270921
"PHEV","2021","Peru","NMC 811",4.30969103354892
"PHEV","2021","Philippines","NMC 111",3.57102499589451
"PHEV","2021","Philippines","LMO",9
"PHEV","2021","Philippines","LFP",10
"PHEV","2021","Philippines","NMC 622",44.0782611843353
"PHEV","2021","Philippines","NMC 532",1.92651261339893
"PHEV","2021","Philippines","NMC 811",2.42420120637127
"PHEV","2021","Poland","NMC 111",2987.99873774574
"PHEV","2021","Poland","LMO",82
"PHEV","2021","Poland","NMC 622",4149.56916977158
"PHEV","2021","Poland","NMC 532",882.42673435308
"PHEV","2021","Poland","NMC 811",1051.0053581296
"PHEV","2021","Portugal","NMC 111",3406.85080584678
"PHEV","2021","Portugal","LMO",257
"PHEV","2021","Portugal","NMC 622",6475.06685731241
"PHEV","2021","Portugal","NMC 532",2296.82447284862
"PHEV","2021","Portugal","NMC 811",3302.2578639922
"PHEV","2021","Qatar","NMC 111",12.5227333223854
"PHEV","2021","Qatar","NMC 622",38.8753631582274
"PHEV","2021","Qatar","NMC 532",5.13736696906382
"PHEV","2021","Qatar","NMC 811",6.46453655032338
"PHEV","2021","Romania","NMC 111",698.361174314383
"PHEV","2021","Romania","LMO",80
"PHEV","2021","Romania","NMC 622",1232.06961778399
"PHEV","2021","Romania","NMC 532",410.727606437622
"PHEV","2021","Romania","NMC 811",593.841601464002
"PHEV","2021","Russian Federation","NMC 111",73.7888527289681
"PHEV","2021","Russian Federation","LMO",0
"PHEV","2021","Russian Federation","NMC 622",614.485994080431
"PHEV","2021","Russian Federation","NMC 532",22.9040944037429
"PHEV","2021","Russian Federation","NMC 811",29.8210587868584
"PHEV","2021","Rwanda","LMO",11
"PHEV","2021","Saudi Arabia","NMC 111",21.7130749876835
"PHEV","2021","Saudi Arabia","NMC 622",46.2347835530059
"PHEV","2021","Saudi Arabia","NMC 532",5.77953784019679
"PHEV","2021","Saudi Arabia","NMC 811",7.2726036191138
"PHEV","2021","Serbia","NMC 111",42.9034166529817
"PHEV","2021","Serbia","LMO",5
"PHEV","2021","Serbia","NMC 622",53.5942039477843
"PHEV","2021","Serbia","NMC 532",16.4217087113298
"PHEV","2021","Serbia","NMC 811",8.08067068790423
"PHEV","2021","Singapore","NMC 111",219.912922143762
"PHEV","2021","Singapore","LMO",26
"PHEV","2021","Singapore","NMC 622",278.940102633963
"PHEV","2021","Singapore","NMC 532",94.817796611624
"PHEV","2021","Singapore","NMC 811",135.329178610651
"PHEV","2021","Slovak Republic","NMC 111",286.980224798831
"PHEV","2021","Slovak Republic","LMO",19
"PHEV","2021","Slovak Republic","NMC 622",414.834798032429
"PHEV","2021","Slovak Republic","NMC 532",122.399118056548
"PHEV","2021","Slovak Republic","NMC 811",170.785859112192
"PHEV","2021","Slovenia","NMC 111",33.2756248973628
"PHEV","2021","Slovenia","LMO",3
"PHEV","2021","Slovenia","NMC 622",130.956529608382
"PHEV","2021","Slovenia","NMC 532",48.1628153349733
"PHEV","2021","Slovenia","NMC 811",68.6050301592817
"PHEV","2021","South Africa","NMC 111",19.3958388788532
"PHEV","2021","South Africa","NMC 622",37.9690828950418
"PHEV","2021","South Africa","NMC 532",4.70925305497517
"PHEV","2021","South Africa","NMC 811",8.92582517112977
"PHEV","2021","Spain","NMC 111",8869.10961791274
"PHEV","2021","Spain","LMO",1320
"PHEV","2021","Spain","LFP",3
"PHEV","2021","Spain","NMC 622",20539.6084858261
"PHEV","2021","Spain","NMC 532",4843.19575304059
"PHEV","2021","Spain","NMC 811",7540.08614322056
"PHEV","2021","Sri Lanka","NMC 111",0
"PHEV","2021","Sri Lanka","LMO",0
"PHEV","2021","Sweden","NMC 111",14963.8301719173
"PHEV","2021","Sweden","LMO",570
"PHEV","2021","Sweden","LFP",0
"PHEV","2021","Sweden","NMC 622",43907.2849332417
"PHEV","2021","Sweden","NMC 532",8261.9894069913
"PHEV","2021","Sweden","NMC 811",10146.8954878497
"PHEV","2021","Switzerland","NMC 111",6102.6615289213
"PHEV","2021","Switzerland","LMO",615
"PHEV","2021","Switzerland","LFP",0
"PHEV","2021","Switzerland","NMC 622",9396.77135276566
"PHEV","2021","Switzerland","NMC 532",2541.35888853272
"PHEV","2021","Switzerland","NMC 811",3331.20822978032
"PHEV","2021","Thailand","NMC 111",1289.66917111739
"PHEV","2021","Thailand","LMO",1045
"PHEV","2021","Thailand","NMC 622",1755.50539871779
"PHEV","2021","Thailand","NMC 532",1193.44594996136
"PHEV","2021","Thailand","NMC 811",1776.37948020347
"PHEV","2021","Tunisia","NMC 111",0.253788887064227
