"chemistry","Year","stationaryPower","ICCT_Region","ICCT_Country"
"LMNO",2047,45.9750394077541,"Middle East","Iraq"
"LMNO",2047,29.990823725112,"Middle East","Israel"
"LMNO",2047,32.5320654838764,"Middle East","Kuwait"
"LMNO",2047,14.5450677037626,"Middle East","Oman"
"LMNO",2047,17.9999624589567,"Middle East","Qatar"
"LMNO",2047,157.485287232146,"Middle East","Saudi Arabia"
"LMNO",2047,127.878164667564,"Middle East","Turkey"
"LMNO",2047,60.6824381455052,"Middle East","United Arab Emirates"
"Other",2047,0,"China","China"
"Other",2047,0,"ASEAN","Indonesia"
"Other",2047,0,"ASEAN","Malaysia"
"Other",2047,0,"ASEAN","Philippines"
"Other",2047,0,"ASEAN","Singapore"
"Other",2047,0,"ASEAN","Thailand"
"Other",2047,0,"ASEAN","Vietnam"
"Other",2047,0,"India","India"
"Other",2047,0,"Japan","Japan"
"Other",2047,0,"Other Asia Pacific","Bangladesh"
"Other",2047,0,"Other Asia Pacific","Kazakhstan"
"Other",2047,0,"Other Asia Pacific","Mongolia"
"Other",2047,0,"Other Asia Pacific","Pakistan"
"Other",2047,0,"Other Asia Pacific","Sri Lanka"
"Other",2047,0,"Other Asia Pacific","Turkmenistan"
"Other",2047,0,"Other Asia Pacific","Uzbekistan"
"Other",2047,0,"South Korea","Korea, Rep."
"Other",2047,0,"EFTA","Iceland"
"Other",2047,0,"EFTA","Norway"
"Other",2047,0,"EFTA","Switzerland"
"Other",2047,0,"European Union","Austria"
"Other",2047,0,"European Union","Belgium"
"Other",2047,0,"European Union","Bulgaria"
"Other",2047,0,"European Union","Croatia"
"Other",2047,0,"European Union","Cyprus"
"Other",2047,0,"European Union","Czechia"
"Other",2047,0,"European Union","Denmark"
"Other",2047,0,"European Union","Estonia"
"Other",2047,0,"European Union","Finland"
"Other",2047,0,"European Union","France"
"Other",2047,0,"European Union","Germany"
"Other",2047,0,"European Union","Greece"
"Other",2047,0,"European Union","Hungary"
"Other",2047,0,"European Union","Ireland"
"Other",2047,0,"European Union","Italy"
"Other",2047,0,"European Union","Latvia"
"Other",2047,0,"European Union","Lithuania"
"Other",2047,0,"European Union","Luxembourg"
"Other",2047,0,"European Union","Malta"
"Other",2047,0,"European Union","Netherlands"
"Other",2047,0,"European Union","Poland"
"Other",2047,0,"European Union","Portugal"
"Other",2047,0,"European Union","Romania"
"Other",2047,0,"European Union","Slovak Republic"
"Other",2047,0,"European Union","Slovenia"
"Other",2047,0,"European Union","Spain"
"Other",2047,0,"European Union","Sweden"
"Other",2047,0,"Other Europe","Albania"
"Other",2047,0,"Other Europe","Azerbaijan"
"Other",2047,0,"Other Europe","Belarus"
"Other",2047,0,"Other Europe","Bosnia and Herzegovina"
"Other",2047,0,"Other Europe","Georgia"
"Other",2047,0,"Other Europe","Macedonia, FYR"
"Other",2047,0,"Other Europe","Moldova"
"Other",2047,0,"Other Europe","Montenegro"
"Other",2047,0,"Other Europe","Russian Federation"
"Other",2047,0,"Other Europe","Serbia"
"Other",2047,0,"Other Europe","Ukraine"
"Other",2047,0,"United Kingdom","United Kingdom"
"Other",2047,0,"Canada","Canada"
"Other",2047,0,"Mexico","Mexico"
"Other",2047,0,"United States","United States"
"Other",2047,0,"Brazil","Brazil"
"Other",2047,0,"Other Latin America and Caribbean","Argentina"
"Other",2047,0,"Other Latin America and Caribbean","Bolivia"
"Other",2047,0,"Other Latin America and Caribbean","Chile"
"Other",2047,0,"Other Latin America and Caribbean","Colombia"
"Other",2047,0,"Other Latin America and Caribbean","Costa Rica"
"Other",2047,0,"Other Latin America and Caribbean","Ecuador"
"Other",2047,0,"Other Latin America and Caribbean","El Salvador"
"Other",2047,0,"Other Latin America and Caribbean","Peru"
"Other",2047,0,"Other Latin America and Caribbean","Trinidad and Tobago"
"Other",2047,0,"Other Latin America and Caribbean","Uruguay"
"Other",2047,0,"Other Latin America and Caribbean","Venezuela, RB"
"Other",2047,0,"Africa","Algeria"
"Other",2047,0,"Africa","Burundi"
"Other",2047,0,"Africa","Kenya"
"Other",2047,0,"Africa","Morocco"
"Other",2047,0,"Africa","Nigeria"
"Other",2047,0,"Africa","South Africa"
"Other",2047,0,"Africa","Tunisia"
"Other",2047,0,"Australia/NZ","Australia"
"Other",2047,0,"Australia/NZ","New Zealand"
"Other",2047,0,"Middle East","Egypt, Arab Rep."
"Other",2047,0,"Middle East","Iran, Islamic Rep."
"Other",2047,0,"Middle East","Iraq"
"Other",2047,0,"Middle East","Israel"
"Other",2047,0,"Middle East","Kuwait"
"Other",2047,0,"Middle East","Oman"
"Other",2047,0,"Middle East","Qatar"
"Other",2047,0,"Middle East","Saudi Arabia"
"Other",2047,0,"Middle East","Turkey"
"Other",2047,0,"Middle East","United Arab Emirates"
"LCO",2048,0,"China","China"
"LCO",2048,0,"ASEAN","Indonesia"
"LCO",2048,0,"ASEAN","Malaysia"
"LCO",2048,0,"ASEAN","Philippines"
"LCO",2048,0,"ASEAN","Singapore"
"LCO",2048,0,"ASEAN","Thailand"
"LCO",2048,0,"ASEAN","Vietnam"
"LCO",2048,0,"India","India"
"LCO",2048,0,"Japan","Japan"
"LCO",2048,0,"Other Asia Pacific","Bangladesh"
"LCO",2048,0,"Other Asia Pacific","Kazakhstan"
"LCO",2048,0,"Other Asia Pacific","Mongolia"
"LCO",2048,0,"Other Asia Pacific","Pakistan"
"LCO",2048,0,"Other Asia Pacific","Sri Lanka"
"LCO",2048,0,"Other Asia Pacific","Turkmenistan"
"LCO",2048,0,"Other Asia Pacific","Uzbekistan"
"LCO",2048,0,"South Korea","Korea, Rep."
"LCO",2048,0,"EFTA","Iceland"
"LCO",2048,0,"EFTA","Norway"
"LCO",2048,0,"EFTA","Switzerland"
"LCO",2048,0,"European Union","Austria"
"LCO",2048,0,"European Union","Belgium"
"LCO",2048,0,"European Union","Bulgaria"
"LCO",2048,0,"European Union","Croatia"
"LCO",2048,0,"European Union","Cyprus"
"LCO",2048,0,"European Union","Czechia"
"LCO",2048,0,"European Union","Denmark"
"LCO",2048,0,"European Union","Estonia"
"LCO",2048,0,"European Union","Finland"
"LCO",2048,0,"European Union","France"
"LCO",2048,0,"European Union","Germany"
"LCO",2048,0,"European Union","Greece"
"LCO",2048,0,"European Union","Hungary"
"LCO",2048,0,"European Union","Ireland"
"LCO",2048,0,"European Union","Italy"
"LCO",2048,0,"European Union","Latvia"
"LCO",2048,0,"European Union","Lithuania"
"LCO",2048,0,"European Union","Luxembourg"
"LCO",2048,0,"European Union","Malta"
"LCO",2048,0,"European Union","Netherlands"
"LCO",2048,0,"European Union","Poland"
"LCO",2048,0,"European Union","Portugal"
"LCO",2048,0,"European Union","Romania"
"LCO",2048,0,"European Union","Slovak Republic"
"LCO",2048,0,"European Union","Slovenia"
"LCO",2048,0,"European Union","Spain"
"LCO",2048,0,"European Union","Sweden"
"LCO",2048,0,"Other Europe","Albania"
"LCO",2048,0,"Other Europe","Azerbaijan"
"LCO",2048,0,"Other Europe","Belarus"
"LCO",2048,0,"Other Europe","Bosnia and Herzegovina"
"LCO",2048,0,"Other Europe","Georgia"
"LCO",2048,0,"Other Europe","Macedonia, FYR"
"LCO",2048,0,"Other Europe","Moldova"
"LCO",2048,0,"Other Europe","Montenegro"
"LCO",2048,0,"Other Europe","Russian Federation"
"LCO",2048,0,"Other Europe","Serbia"
"LCO",2048,0,"Other Europe","Ukraine"
"LCO",2048,0,"United Kingdom","United Kingdom"
"LCO",2048,0,"Canada","Canada"
"LCO",2048,0,"Mexico","Mexico"
"LCO",2048,0,"United States","United States"
"LCO",2048,0,"Brazil","Brazil"
"LCO",2048,0,"Other Latin America and Caribbean","Argentina"
"LCO",2048,0,"Other Latin America and Caribbean","Bolivia"
"LCO",2048,0,"Other Latin America and Caribbean","Chile"
"LCO",2048,0,"Other Latin America and Caribbean","Colombia"
"LCO",2048,0,"Other Latin America and Caribbean","Costa Rica"
"LCO",2048,0,"Other Latin America and Caribbean","Ecuador"
"LCO",2048,0,"Other Latin America and Caribbean","El Salvador"
"LCO",2048,0,"Other Latin America and Caribbean","Peru"
"LCO",2048,0,"Other Latin America and Caribbean","Trinidad and Tobago"
"LCO",2048,0,"Other Latin America and Caribbean","Uruguay"
"LCO",2048,0,"Other Latin America and Caribbean","Venezuela, RB"
"LCO",2048,0,"Africa","Algeria"
"LCO",2048,0,"Africa","Burundi"
"LCO",2048,0,"Africa","Kenya"
"LCO",2048,0,"Africa","Morocco"
"LCO",2048,0,"Africa","Nigeria"
"LCO",2048,0,"Africa","South Africa"
"LCO",2048,0,"Africa","Tunisia"
"LCO",2048,0,"Australia/NZ","Australia"
"LCO",2048,0,"Australia/NZ","New Zealand"
"LCO",2048,0,"Middle East","Egypt, Arab Rep."
"LCO",2048,0,"Middle East","Iran, Islamic Rep."
"LCO",2048,0,"Middle East","Iraq"
"LCO",2048,0,"Middle East","Israel"
"LCO",2048,0,"Middle East","Kuwait"
"LCO",2048,0,"Middle East","Oman"
"LCO",2048,0,"Middle East","Qatar"
"LCO",2048,0,"Middle East","Saudi Arabia"
"LCO",2048,0,"Middle East","Turkey"
"LCO",2048,0,"Middle East","United Arab Emirates"
"LFP",2048,119254.925249648,"China","China"
"LFP",2048,7168.82079620213,"ASEAN","Indonesia"
"LFP",2048,3879.72609558807,"ASEAN","Malaysia"
"LFP",2048,2423.13622523184,"ASEAN","Philippines"
"LFP",2048,1177.60895671858,"ASEAN","Singapore"
"LFP",2048,4102.60992258518,"ASEAN","Thailand"
"LFP",2048,5659.78767243481,"ASEAN","Vietnam"
"LFP",2048,39503.3104946324,"India","India"
"LFP",2048,20777.8450563786,"Japan","Japan"
"LFP",2048,1831.8600361585,"Other Asia Pacific","Bangladesh"
"LFP",2048,2423.9959506976,"Other Asia Pacific","Kazakhstan"
"LFP",2048,156.25510340106,"Other Asia Pacific","Mongolia"
"LFP",2048,3270.61060310031,"Other Asia Pacific","Pakistan"
"LFP",2048,363.730113861707,"Other Asia Pacific","Sri Lanka"
"LFP",2048,677.549639561899,"Other Asia Pacific","Turkmenistan"
"LFP",2048,1525.91383328743,"Other Asia Pacific","Uzbekistan"
"LFP",2048,13035.802305884,"South Korea","Korea, Rep."
"LFP",2048,323.661535451807,"EFTA","Iceland"
"LFP",2048,2457.50327823377,"EFTA","Norway"
"LFP",2048,1001.96213695345,"EFTA","Switzerland"
"LFP",2048,1041.23583356656,"European Union","Austria"
"LFP",2048,1522.33861707722,"European Union","Belgium"
"LFP",2048,814.124415857115,"European Union","Bulgaria"
"LFP",2048,227.272375482453,"European Union","Croatia"
"LFP",2048,84.6637886004038,"European Union","Cyprus"
"LFP",2048,1369.9116060419,"European Union","Czechia"
"LFP",2048,554.01665468173,"European Union","Denmark"
"LFP",2048,134.238782685811,"European Union","Estonia"
"LFP",2048,1174.83078516036,"European Union","Finland"
"LFP",2048,7556.64552701855,"European Union","France"
"LFP",2048,9372.2492065101,"European Union","Germany"
"LFP",2048,844.062561635965,"European Union","Greece"
"LFP",2048,571.722009712233,"European Union","Hungary"
"LFP",2048,540.97907506836,"European Union","Ireland"
"LFP",2048,4488.46845800544,"European Union","Italy"
"LFP",2048,81.4446331403124,"European Union","Latvia"
"LFP",2048,67.1193913429057,"European Union","Lithuania"
"LFP",2048,18.1882283495164,"European Union","Luxembourg"
"LFP",2048,32.191554600914,"European Union","Malta"
"LFP",2048,1945.81851785225,"European Union","Netherlands"
"LFP",2048,2885.97286997194,"European Union","Poland"
"LFP",2048,755.857702029461,"European Union","Portugal"
"LFP",2048,906.192262015729,"European Union","Romania"
"LFP",2048,430.240127241216,"European Union","Slovak Republic"
"LFP",2048,213.590964777064,"European Union","Slovenia"
"LFP",2048,4584.23833294316,"European Union","Spain"
"LFP",2048,2763.32304694246,"European Union","Sweden"
"LFP",2048,173.99535261794,"Other Europe","Albania"
"LFP",2048,467.302264053248,"Other Europe","Azerbaijan"
"LFP",2048,638.056892869514,"Other Europe","Belarus"
"LFP",2048,261.395423359422,"Other Europe","Bosnia and Herzegovina"
"LFP",2048,229.203868758508,"Other Europe","Georgia"
"LFP",2048,112.509483330194,"Other Europe","Macedonia, FYR"
"LFP",2048,86.5952818764587,"Other Europe","Moldova"
"LFP",2048,51.9893606804761,"Other Europe","Montenegro"
"LFP",2048,17945.6649855985,"Other Europe","Russian Federation"
"LFP",2048,582.345222730534,"Other Europe","Serbia"
"LFP",2048,1801.76131101316,"Other Europe","Ukraine"
"LFP",2048,5229.35708714547,"United Kingdom","United Kingdom"
"LFP",2048,10276.6392763392,"Canada","Canada"
"LFP",2048,5625.89741405433,"Mexico","Mexico"
"LFP",2048,69166.8271258992,"United States","United States"
"LFP",2048,9430.32173216829,"Brazil","Brazil"
"LFP",2048,1989.857718336,"Other Latin America and Caribbean","Argentina"
"LFP",2048,156.091713549431,"Other Latin America and Caribbean","Bolivia"
"LFP",2048,1152.61334530467,"Other Latin America and Caribbean","Chile"
"LFP",2048,1170.61860063868,"Other Latin America and Caribbean","Colombia"
"LFP",2048,174.927980668085,"Other Latin America and Caribbean","Costa Rica"
"LFP",2048,458.718505124858,"Other Latin America and Caribbean","Ecuador"
"LFP",2048,105.538496650103,"Other Latin America and Caribbean","El Salvador"
"LFP",2048,834.751337677392,"Other Latin America and Caribbean","Peru"
"LFP",2048,140.790265858343,"Other Latin America and Caribbean","Trinidad and Tobago"
"LFP",2048,203.874891166604,"Other Latin America and Caribbean","Uruguay"
"LFP",2048,1147.12958163897,"Other Latin America and Caribbean","Venezuela, RB"
"LFP",2048,1258.0809531724,"Africa","Algeria"
"LFP",2048,4.942114302086,"Africa","Burundi"
"LFP",2048,169.267414846445,"Africa","Kenya"
"LFP",2048,564.992734445457,"Africa","Morocco"
"LFP",2048,440.671858602668,"Africa","Nigeria"
"LFP",2048,2932.32115257102,"Africa","South Africa"
"LFP",2048,278.405772350844,"Africa","Tunisia"
"LFP",2048,3455.08702096945,"Australia/NZ","Australia"
"LFP",2048,605.409002005535,"Australia/NZ","New Zealand"
"LFP",2048,2856.67934755854,"Middle East","Egypt, Arab Rep."
"LFP",2048,5090.51501210141,"Middle East","Iran, Islamic Rep."
"LFP",2048,1609.43514688157,"Middle East","Iraq"
"LFP",2048,1049.88024825888,"Middle East","Israel"
"LFP",2048,1138.84077675358,"Middle East","Kuwait"
"LFP",2048,509.175054067693,"Middle East","Oman"
"LFP",2048,630.119573515964,"Middle East","Qatar"
"LFP",2048,5513.04272172969,"Middle East","Saudi Arabia"
"LFP",2048,4476.59459102006,"Middle East","Turkey"
"LFP",2048,2124.29287735142,"Middle East","United Arab Emirates"
"NMC 111",2048,0,"China","China"
"NMC 111",2048,0,"ASEAN","Indonesia"
"NMC 111",2048,0,"ASEAN","Malaysia"
"NMC 111",2048,0,"ASEAN","Philippines"
"NMC 111",2048,0,"ASEAN","Singapore"
"NMC 111",2048,0,"ASEAN","Thailand"
"NMC 111",2048,0,"ASEAN","Vietnam"
"NMC 111",2048,0,"India","India"
"NMC 111",2048,0,"Japan","Japan"
"NMC 111",2048,0,"Other Asia Pacific","Bangladesh"
"NMC 111",2048,0,"Other Asia Pacific","Kazakhstan"
"NMC 111",2048,0,"Other Asia Pacific","Mongolia"
"NMC 111",2048,0,"Other Asia Pacific","Pakistan"
"NMC 111",2048,0,"Other Asia Pacific","Sri Lanka"
"NMC 111",2048,0,"Other Asia Pacific","Turkmenistan"
"NMC 111",2048,0,"Other Asia Pacific","Uzbekistan"
"NMC 111",2048,0,"South Korea","Korea, Rep."
"NMC 111",2048,0,"EFTA","Iceland"
"NMC 111",2048,0,"EFTA","Norway"
"NMC 111",2048,0,"EFTA","Switzerland"
"NMC 111",2048,0,"European Union","Austria"
"NMC 111",2048,0,"European Union","Belgium"
"NMC 111",2048,0,"European Union","Bulgaria"
"NMC 111",2048,0,"European Union","Croatia"
"NMC 111",2048,0,"European Union","Cyprus"
"NMC 111",2048,0,"European Union","Czechia"
"NMC 111",2048,0,"European Union","Denmark"
"NMC 111",2048,0,"European Union","Estonia"
"NMC 111",2048,0,"European Union","Finland"
"NMC 111",2048,0,"European Union","France"
"NMC 111",2048,0,"European Union","Germany"
"NMC 111",2048,0,"European Union","Greece"
"NMC 111",2048,0,"European Union","Hungary"
"NMC 111",2048,0,"European Union","Ireland"
"NMC 111",2048,0,"European Union","Italy"
"NMC 111",2048,0,"European Union","Latvia"
"NMC 111",2048,0,"European Union","Lithuania"
"NMC 111",2048,0,"European Union","Luxembourg"
"NMC 111",2048,0,"European Union","Malta"
"NMC 111",2048,0,"European Union","Netherlands"
"NMC 111",2048,0,"European Union","Poland"
"NMC 111",2048,0,"European Union","Portugal"
"NMC 111",2048,0,"European Union","Romania"
"NMC 111",2048,0,"European Union","Slovak Republic"
"NMC 111",2048,0,"European Union","Slovenia"
"NMC 111",2048,0,"European Union","Spain"
"NMC 111",2048,0,"European Union","Sweden"
"NMC 111",2048,0,"Other Europe","Albania"
"NMC 111",2048,0,"Other Europe","Azerbaijan"
"NMC 111",2048,0,"Other Europe","Belarus"
"NMC 111",2048,0,"Other Europe","Bosnia and Herzegovina"
"NMC 111",2048,0,"Other Europe","Georgia"
"NMC 111",2048,0,"Other Europe","Macedonia, FYR"
"NMC 111",2048,0,"Other Europe","Moldova"
"NMC 111",2048,0,"Other Europe","Montenegro"
"NMC 111",2048,0,"Other Europe","Russian Federation"
"NMC 111",2048,0,"Other Europe","Serbia"
"NMC 111",2048,0,"Other Europe","Ukraine"
"NMC 111",2048,0,"United Kingdom","United Kingdom"
"NMC 111",2048,0,"Canada","Canada"
"NMC 111",2048,0,"Mexico","Mexico"
"NMC 111",2048,0,"United States","United States"
"NMC 111",2048,0,"Brazil","Brazil"
"NMC 111",2048,0,"Other Latin America and Caribbean","Argentina"
"NMC 111",2048,0,"Other Latin America and Caribbean","Bolivia"
"NMC 111",2048,0,"Other Latin America and Caribbean","Chile"
"NMC 111",2048,0,"Other Latin America and Caribbean","Colombia"
"NMC 111",2048,0,"Other Latin America and Caribbean","Costa Rica"
"NMC 111",2048,0,"Other Latin America and Caribbean","Ecuador"
"NMC 111",2048,0,"Other Latin America and Caribbean","El Salvador"
"NMC 111",2048,0,"Other Latin America and Caribbean","Peru"
"NMC 111",2048,0,"Other Latin America and Caribbean","Trinidad and Tobago"
"NMC 111",2048,0,"Other Latin America and Caribbean","Uruguay"
"NMC 111",2048,0,"Other Latin America and Caribbean","Venezuela, RB"
"NMC 111",2048,0,"Africa","Algeria"
"NMC 111",2048,0,"Africa","Burundi"
"NMC 111",2048,0,"Africa","Kenya"
"NMC 111",2048,0,"Africa","Morocco"
"NMC 111",2048,0,"Africa","Nigeria"
"NMC 111",2048,0,"Africa","South Africa"
"NMC 111",2048,0,"Africa","Tunisia"
"NMC 111",2048,0,"Australia/NZ","Australia"
"NMC 111",2048,0,"Australia/NZ","New Zealand"
"NMC 111",2048,0,"Middle East","Egypt, Arab Rep."
"NMC 111",2048,0,"Middle East","Iran, Islamic Rep."
"NMC 111",2048,0,"Middle East","Iraq"
"NMC 111",2048,0,"Middle East","Israel"
"NMC 111",2048,0,"Middle East","Kuwait"
"NMC 111",2048,0,"Middle East","Oman"
"NMC 111",2048,0,"Middle East","Qatar"
"NMC 111",2048,0,"Middle East","Saudi Arabia"
"NMC 111",2048,0,"Middle East","Turkey"
"NMC 111",2048,0,"Middle East","United Arab Emirates"
"NMC 532",2048,1263.14114233462,"China","China"
"NMC 532",2048,75.9317275219511,"ASEAN","Indonesia"
"NMC 532",2048,41.0938302302195,"ASEAN","Malaysia"
"NMC 532",2048,25.6657161384685,"ASEAN","Philippines"
"NMC 532",2048,12.4731646906749,"ASEAN","Singapore"
"NMC 532",2048,43.4546025945615,"ASEAN","Thailand"
"NMC 532",2048,59.9481375797667,"ASEAN","Vietnam"
"NMC 532",2048,418.41673741971,"India","India"
"NMC 532",2048,220.077710709422,"Japan","Japan"
"NMC 532",2048,19.4029535788688,"Other Asia Pacific","Bangladesh"
"NMC 532",2048,25.674822299951,"Other Asia Pacific","Kazakhstan"
"NMC 532",2048,1.6550448494471,"Other Asia Pacific","Mongolia"
"NMC 532",2048,34.6421148198576,"Other Asia Pacific","Pakistan"
"NMC 532",2048,3.85260793684606,"Other Asia Pacific","Sri Lanka"
"NMC 532",2048,7.17656586437005,"Other Asia Pacific","Turkmenistan"
"NMC 532",2048,16.1623894228936,"Other Asia Pacific","Uzbekistan"
"NMC 532",2048,138.074450019004,"South Korea","Korea, Rep."
"NMC 532",2048,3.42820391497062,"EFTA","Iceland"
"NMC 532",2048,26.0297299391284,"EFTA","Norway"
"NMC 532",2048,10.6127239239635,"EFTA","Switzerland"
"NMC 532",2048,11.0287086046779,"European Union","Austria"
"NMC 532",2048,16.1245209434291,"European Union","Belgium"
"NMC 532",2048,8.62315784857947,"European Union","Bulgaria"
"NMC 532",2048,2.40725561134721,"European Union","Croatia"
"NMC 532",2048,0.896753860884302,"European Union","Cyprus"
"NMC 532",2048,14.5100230227876,"European Union","Czechia"
"NMC 532",2048,5.86811176647104,"European Union","Denmark"
"NMC 532",2048,1.42184927752378,"European Union","Estonia"
"NMC 532",2048,12.4437384612063,"European Union","Finland"
"NMC 532",2048,80.039544222046,"European Union","France"
"NMC 532",2048,99.2703114288425,"European Union","Germany"
"NMC 532",2048,8.94026092486175,"European Union","Greece"
"NMC 532",2048,6.05564584384228,"European Union","Hungary"
"NMC 532",2048,5.73001849131585,"European Union","Ireland"
"NMC 532",2048,47.5415934688587,"European Union","Italy"
"NMC 532",2048,0.862656755907713,"European Union","Latvia"
"NMC 532",2048,0.71092463876189,"European Union","Lithuania"
"NMC 532",2048,0.19264864311773,"European Union","Luxembourg"
"NMC 532",2048,0.340971049765894,"European Union","Malta"
"NMC 532",2048,20.6099951030995,"European Union","Netherlands"
"NMC 532",2048,30.5680546115124,"European Union","Poland"
"NMC 532",2048,8.0060002485032,"European Union","Portugal"
"NMC 532",2048,9.59833505090993,"European Union","Romania"
"NMC 532",2048,4.55707808012118,"European Union","Slovak Republic"
"NMC 532",2048,2.26234291519671,"European Union","Slovenia"
"NMC 532",2048,48.5559823419122,"European Union","Spain"
"NMC 532",2048,29.2689549119044,"European Union","Sweden"
"NMC 532",2048,1.84294852398466,"Other Europe","Albania"
"NMC 532",2048,4.94963804971665,"Other Europe","Azerbaijan"
"NMC 532",2048,6.75826101812138,"Other Europe","Belarus"
"NMC 532",2048,2.76868492409906,"Other Europe","Bosnia and Herzegovina"
"NMC 532",2048,2.42771387433317,"Other Europe","Georgia"
"NMC 532",2048,1.1916938189318,"Other Europe","Macedonia, FYR"
"NMC 532",2048,0.917212123870256,"Other Europe","Moldova"
"NMC 532",2048,0.550668245371919,"Other Europe","Montenegro"
"NMC 532",2048,190.079426257744,"Other Europe","Russian Federation"
"NMC 532",2048,6.16816629026503,"Other Europe","Serbia"
"NMC 532",2048,19.0841496553971,"Other Europe","Ukraine"
"NMC 532",2048,55.3890421792207,"United Kingdom","United Kingdom"
"NMC 532",2048,108.849557766288,"Canada","Canada"
"NMC 532",2048,59.5891739596469,"Mexico","Mexico"
"NMC 532",2048,732.610957950579,"United States","United States"
"NMC 532",2048,99.8854121992683,"Brazil","Brazil"
"NMC 532",2048,21.0764557200518,"Other Latin America and Caribbean","Argentina"
"NMC 532",2048,1.65331423376477,"Other Latin America and Caribbean","Bolivia"
"NMC 532",2048,12.2084126471964,"Other Latin America and Caribbean","Chile"
"NMC 532",2048,12.3991232509138,"Other Latin America and Caribbean","Colombia"
"NMC 532",2048,1.85282686534596,"Other Latin America and Caribbean","Costa Rica"
"NMC 532",2048,4.85871938085972,"Other Latin America and Caribbean","Ecuador"
"NMC 532",2048,1.11785753871229,"Other Latin America and Caribbean","El Salvador"
"NMC 532",2048,8.84163698926375,"Other Latin America and Caribbean","Peru"
"NMC 532",2048,1.49124220130628,"Other Latin America and Caribbean","Trinidad and Tobago"
"NMC 532",2048,2.15943083593765,"Other Latin America and Caribbean","Uruguay"
"NMC 532",2048,12.1503289455255,"Other Latin America and Caribbean","Venezuela, RB"
"NMC 532",2048,13.3255193361022,"Africa","Algeria"
"NMC 532",2048,0.0523465835227932,"Africa","Burundi"
"NMC 532",2048,1.79287048565567,"Africa","Kenya"
"NMC 532",2048,5.98436975667217,"Africa","Morocco"
"NMC 532",2048,4.66757036411572,"Africa","Nigeria"
"NMC 532",2048,31.0589728901906,"Africa","South Africa"
"NMC 532",2048,2.94885753845068,"Africa","Tunisia"
"NMC 532",2048,36.5960781694905,"Australia/NZ","Australia"
"NMC 532",2048,6.41245648154216,"Australia/NZ","New Zealand"
"NMC 532",2048,30.257779347939,"Middle East","Egypt, Arab Rep."
"NMC 532",2048,53.9184351002415,"Middle East","Iran, Islamic Rep."
"NMC 532",2048,17.0470422558205,"Middle East","Iraq"
"NMC 532",2048,11.1202697358128,"Middle East","Israel"
"NMC 532",2048,12.0625344125148,"Middle East","Kuwait"
"NMC 532",2048,5.39315217461222,"Middle East","Oman"
"NMC 532",2048,6.67418939915613,"Middle East","Qatar"
"NMC 532",2048,58.3938237073839,"Middle East","Saudi Arabia"
"NMC 532",2048,47.415826169299,"Middle East","Turkey"
"NMC 532",2048,22.5003850040892,"Middle East","United Arab Emirates"
"NMC 622",2048,15251.7246160631,"China","China"
"NMC 622",2048,916.833249248999,"ASEAN","Indonesia"
"NMC 622",2048,496.185074719484,"ASEAN","Malaysia"
"NMC 622",2048,309.899204054483,"ASEAN","Philippines"
"NMC 622",2048,150.606505145867,"ASEAN","Singapore"
"NMC 622",2048,524.690083997868,"ASEAN","Thailand"
"NMC 622",2048,723.840317577319,"ASEAN","Vietnam"
"NMC 622",2048,5052.14867919049,"India","India"
"NMC 622",2048,2657.31558048208,"Japan","Japan"
"NMC 622",2048,234.279839999677,"Other Asia Pacific","Bangladesh"
"NMC 622",2048,310.009155874264,"Other Asia Pacific","Kazakhstan"
"NMC 622",2048,19.9837432453086,"Other Asia Pacific","Mongolia"
"NMC 622",2048,418.28421040421,"Other Asia Pacific","Pakistan"
"NMC 622",2048,46.5180915553374,"Other Asia Pacific","Sri Lanka"
"NMC 622",2048,86.653029169891,"Other Asia Pacific","Turkmenistan"
"NMC 622",2048,195.151835653092,"Other Asia Pacific","Uzbekistan"
"NMC 622",2048,1667.17195539369,"South Korea","Korea, Rep."
"NMC 622",2048,41.3936497565134,"EFTA","Iceland"
"NMC 622",2048,314.294467622456,"EFTA","Norway"
"NMC 622",2048,128.142720785289,"EFTA","Switzerland"
"NMC 622",2048,133.165503736551,"European Union","Austria"
"NMC 622",2048,194.69459488952,"European Union","Belgium"
"NMC 622",2048,104.119820358553,"European Union","Bulgaria"
"NMC 622",2048,29.0662685540285,"European Union","Croatia"
"NMC 622",2048,10.8278025916565,"European Union","Cyprus"
"NMC 622",2048,175.200433189332,"European Union","Czechia"
"NMC 622",2048,70.854175894452,"European Union","Denmark"
"NMC 622",2048,17.1680368088242,"European Union","Estonia"
"NMC 622",2048,150.251199841257,"European Union","Finland"
"NMC 622",2048,966.432844245419,"European Union","France"
"NMC 622",2048,1198.63362986117,"European Union","Germany"
"NMC 622",2048,107.948663100089,"European Union","Greece"
"NMC 622",2048,73.1185452577262,"European Union","Hungary"
"NMC 622",2048,69.186776636041,"European Union","Ireland"
"NMC 622",2048,574.038218766034,"European Union","Italy"
"NMC 622",2048,10.4160990710612,"European Union","Latvia"
"NMC 622",2048,8.58401840441211,"European Union","Lithuania"
"NMC 622",2048,2.32612489136347,"European Union","Luxembourg"
"NMC 622",2048,4.11703520595305,"European Union","Malta"
"NMC 622",2048,248.854193023832,"European Union","Netherlands"
"NMC 622",2048,369.092206213691,"European Union","Poland"
"NMC 622",2048,96.6679866357776,"European Union","Portugal"
"NMC 622",2048,115.894541047578,"European Union","Romania"
