"Region","Vehicle","Powertrain","Year","Scenario","Sales","scen_lifetime","EV_Stock","LIB_reuse_EV","LIB_recycling","LIB_Available","add_LIB","add_LIB_vector","LIB_Available_vector","LIB_recycling_vector","EV_Stock_vector","perc_add_lib","perc_lib_reuse_ev","perc_lib_available","perc_lib_recycling"
"Middle East","Van","BEV",2069,"Ambitious",1108420.50426601,"Baseline",18241854,276679,832981,603211,466696,"706|1101|1715|2667|4138|6395|9822|14945|0|6859|19568|36284|54363|68983|74653|68350|52035|31685|12428|0|0|0|0|0|0|0|0|0|0|0","23481|26012|27103|26931|25845|24437|23358|23120|23878|25382|27133|57229|51846|47083|42850|37961|31437|23568|15744|9370|5006|2450|1146|492|209|86|35|14|6|0","1001|1537|2355|3596|5477|8314|12555|18800|27764|40127|56161|75033|91116|102010|103251|92940|73688|51416|31800|17669|8939|4202|1864|804|338|138|56|22|9|0","1108239|1099401|1090511|1081482|1072178|1062392|1051804|1039931|1026057|1009137|987708|959801|922930|874179|810561|729948|632835|524212|413542|282182|183571|114922|69727|41341|24113|13707|7697|4242|2291|1211",0.421045982281827,0.249615555590263,0.544207724124919,0.751502698474164
"Middle East","Van","BEV",2070,"Ambitious",1117083.52907293,"Baseline",18380356,278815,839470,608239,470012,"711|1109|1728|2688|4170|6444|9897|15057|0|6911|19703|36535|54743|69473|75179|68829|52396|31906|12534|0|0|0|0|0|0|0|0|0|0|0","23645|26206|27316|27147|26055|24632|23546|23305|24067|25574|27323|57669|52288|47525|43266|38318|31715|23765|15871|9445|5067|2480|1162|497|212|88|36|14|6|0","1009|1549|2372|3624|5519|8377|12651|18943|27976|40430|56575|75594|91809|102803|104067|93675|74267|51814|32044|17804|9046|4252|1885|813|341|141|57|23|9|0","1116901|1107954|1098956|1089818|1080403|1070502|1059793|1047790|1033771|1016684|995054|966902|929720|880573|816456|735225|637383|527957|416478|284165|185668|116194|70431|41683|24268|13953|7816|4314|2323|1221",0.420749198934179,0.249591899570294,0.544488379042505,0.751483643033103
"Middle East","Van","PHEV",2022,"Ambitious",235,"Baseline",235,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","235|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"Middle East","Van","PHEV",2023,"Ambitious",468,"Baseline",703,0,1,0,1,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","468|235|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.00213675213675214,0,0,0.00213675213675214
"Middle East","Van","PHEV",2024,"Ambitious",794,"Baseline",1496,0,1,0,1,"1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","794|468|234|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.00125944584382872,0,0,0.00125944584382872
"Middle East","Van","PHEV",2025,"Ambitious",1128,"Baseline",2622,0,3,1,3,"1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1128|793|467|234|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.00265957446808511,0,0.000886524822695035,0.00265957446808511
"Middle East","Van","PHEV",2026,"Ambitious",1718,"Baseline",4335,0,6,1,6,"1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1718|1127|792|466|233|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.00349243306169965,0,0.000582072176949942,0.00349243306169965
"Middle East","Van","PHEV",2027,"Ambitious",2284,"Baseline",6611,0,10,3,10,"1|2|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|2|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2284|1716|1125|790|464|232|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.00437828371278459,0,0.00131348511383538,0.00437828371278459
"Middle East","Van","PHEV",2028,"Ambitious",2827,"Baseline",9424,0,18,5,18,"2|2|3|3|3|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2|2|3|3|3|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2827|2282|1714|1123|788|462|230|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.00636717368234878,0,0.00176865935620799,0.00636717368234878
"Middle East","Van","PHEV",2029,"Ambitious",3271,"Baseline",12670,3,29,4,26,"2|3|4|4|4|5|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2|3|4|4|4|5|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3270|2824|2278|1710|1119|783|458|227|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.00794863955976765,0.000917150718434729,0.00122286762457964,0.00886579027820238
"Middle East","Van","PHEV",2030,"Ambitious",3520,"Baseline",16148,6,48,6,42,"2|3|4|6|7|7|7|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2|3|4|6|7|7|7|7|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3519|3268|2820|2273|1704|1113|777|452|222|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.0119318181818182,0.00170454545454545,0.00170454545454545,0.0136363636363636
"Middle East","Van","PHEV",2031,"Ambitious",3973,"Baseline",20053,10,76,10,66,"3|4|5|7|9|10|10|11|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3|4|5|7|9|10|10|11|10|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3972|3516|3263|2814|2265|1695|1103|766|443|215|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.0166121318902593,0.00251698968034231,0.00251698968034231,0.0191291215706016
"Middle East","Van","PHEV",2032,"Ambitious",4010,"Baseline",23989,16,119,16,103,"3|4|6|8|11|14|16|16|17|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|1|2|2|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3|4|6|8|11|14|16|16|17|15|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","4009|3969|3511|3256|2804|2253|1691|1099|762|430|205|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.0256857855361596,0.00399002493765586,0.00399002493765586,0.0296758104738155
"Middle East","Van","PHEV",2033,"Ambitious",3841,"Baseline",27748,22,181,26,159,"2|4|6|9|13|17|21|24|24|25|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|1|1|2|2|3|3|3|3|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2|4|6|9|13|17|21|24|24|25|21|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3840|4006|3963|3504|3244|2800|2248|1684|1093|755|422|190|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.0413954699297058,0.00572767508461338,0.00676907055454309,0.0471231450143192
"Middle East","Van","PHEV",2034,"Ambitious",4124,"Baseline",31758,30,270,44,240,"3|4|6|10|14|20|26|32|36|35|35|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|1|1|2|3|3|4|5|5|5|8|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3|4|6|10|14|20|26|32|37|36|36|29|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","4123|3837|4000|3954|3491|3239|2793|2239|1674|1083|744|409|170|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.05819592628516,0.007274490785645,0.0106692531522793,0.065470417070805
"Middle East","Van","PHEV",2035,"Ambitious",4122,"Baseline",35708,40,392,72,351,"3|4|6|10|15|21|30|40|47|53|50|47|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2|1|1|2|2|3|4|5|6|7|7|14|11|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3|4|6|10|15|21|30|40|49|54|51|49|37|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","4121|4120|3832|3991|3941|3486|3231|2782|2226|1659|1068|729|378|145|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.0851528384279476,0.00970402717127608,0.0174672489082969,0.0950994662785056
"Middle East","Van","PHEV",2036,"Ambitious",4395,"Baseline",39870,54,550,112,496,"3|4|6|9|15|24|33|46|57|70|76|68|60|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3|3|2|2|2|3|4|6|8|10|11|19|18|13|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3|4|7|10|16|24|33|46|61|72|78|69|62|44|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","4394|4118|4114|3823|3977|3935|3477|3219|2766|2205|1626|1045|706|349|116|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.112855517633675,0.0122866894197952,0.0254835039817975,0.12514220705347
"Middle East","Van","PHEV",2037,"Ambitious",4166,"Baseline",43730,71,748,172,677,"3|4|6|10|15|24|37|50|64|85|100|103|86|70|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6|5|4|3|3|4|5|7|9|12|14|30|26|23|15|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3|5|7|10|15|24|37|50|70|89|103|106|88|73|46|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0","4165|4390|4112|4105|3810|3971|3925|3464|3200|2740|2175|1592|1003|674|318|86|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.162506000960154,0.0170427268362938,0.0412866058569371,0.179548727796447
"Middle East","Van","PHEV",2038,"Ambitious",3572,"Baseline",46899,94,980,254,886,"2|4|7|10|16|23|37|56|65|95|121|135|130|99|71|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0","10|8|7|6|5|5|5|7|10|14|17|41|39|32|25|15|7|0|0|0|0|0|0|0|0|0|0|0|0|0","3|5|7|11|16|23|37|56|75|103|128|142|135|103|76|42|17|0|0|0|0|0|0|0|0|0|0|0|0|0","3571|4162|4384|4103|4101|3804|3962|3910|3444|3171|2702|2129|1542|957|629|271|58|0|0|0|0|0|0|0|0|0|0|0|0|0",0.248040313549832,0.0263157894736842,0.0711086226203807,0.274356103023516
"Middle East","Van","PHEV",2039,"Ambitious",2727,"Baseline",49090,129,1243,363,1114,"2|4|7|11|16|25|36|57|68|97|137|165|172|151|102|63|3|0|0|0|0|0|0|0|0|0|0|0|0|0","17|14|12|9|8|7|7|9|11|15|20|51|54|49|36|26|14|5|0|0|0|0|0|0|0|0|0|0|0|0","2|4|7|12|17|25|36|57|85|111|148|175|180|157|108|71|34|12|0|0|0|0|0|0|0|0|0|0|0|0","2727|3568|4156|4375|4099|4094|3795|3946|3887|3412|3127|2645|2062|1471|894|571|226|36|0|0|0|0|0|0|0|0|0|0|0|0",0.408507517418409,0.0473047304730473,0.133113311331133,0.455812247891456
"Middle East","Van","PHEV",2040,"Ambitious",1225,"Baseline",49589,180,1523,501,1343,"1|3|6|10|17|25|38|55|60|103|140|187|210|200|157|91|41|0|0|0|0|0|0|0|0|0|0|0|0|0","26|23|19|15|13|11|10|10|13|18|23|60|67|65|55|37|23|11|4|0|0|0|0|0|0|0|0|0|0|0","1|4|7|11|18|26|39|55|87|126|160|203|223|209|165|100|57|24|8|0|0|0|0|0|0|0|0|0|0|0","1225|2724|3563|4147|4370|4092|4084|3780|3923|3851|3365|3061|2553|1968|1374|811|498|170|30|0|0|0|0|0|0|0|0|0|0|0",1.09632653061224,0.146938775510204,0.408979591836735,1.24326530612245
"Middle East","Van","PHEV",2041,"Ambitious",1237,"Baseline",49873,249,1808,666,1553,"1|1|4|9|16|26|38|59|45|94|152|193|238|244|207|141|69|16|0|0|0|0|0|0|0|0|0|0|0|0","37|33|28|24|20|17|15|14|14|20|27|67|78|82|73|56|33|18|7|2|0|0|0|0|0|0|0|0|0|0","2|2|6|10|18|28|40|60|84|128|181|219|258|260|219|153|81|41|15|4|0|0|0|0|0|0|0|0|0|0","1237|1224|2720|3555|4142|4363|4082|4069|3758|3887|3798|3294|2965|2436|1838|1246|708|403|130|18|0|0|0|0|0|0|0|0|0|0",1.2554567502021,0.201293451899757,0.53839935327405,1.46160064672595
"Middle East","Van","PHEV",2042,"Ambitious",1069,"Baseline",49678,337,2078,851,1726,"1|1|2|7|14|25|41|59|38|75|140|211|248|277|253|188|108|39|0|0|0|0|0|0|0|0|0|0|0|0","50|47|41|35|29|24|21|18|20|21|30|78|84|95|91|74|50|26|12|5|0|0|0|0|0|0|0|0|0|0","2|3|4|9|16|27|43|61|91|124|184|247|277|301|271|203|124|58|25|9|0|0|0|0|0|0|0|0|0|0","1069|1236|1222|2714|3543|4136|4353|4067|4035|3723|3833|3718|3191|2829|2275|1667|1088|590|315|70|7|0|0|0|0|0|0|0|0|0",1.61459307764266,0.315247895229186,0.796071094480823,1.94387277829747
"Middle East","Van","PHEV",2043,"Ambitious",740,"Baseline",48817,438,2323,1050,1858,"0|1|2|3|10|21|39|62|25|69|118|199|273|292|290|230|145|67|12|0|0|0|0|0|0|0|0|0|0|0","64|62|56|49|40|33|28|25|24|26|30|85|98|100|105|92|66|39|18|8|2|0|0|0|0|0|0|0|0|0","2|3|4|5|13|25|42|66|92|134|176|252|314|322|314|251|164|88|36|14|4|0|0|0|0|0|0|0|0|0","740|1068|1234|1219|2705|3537|4126|4336|4033|3998|3671|3752|3601|3044|2642|2063|1447|899|467|211|24|0|0|0|0|0|0|0|0|0",2.51081081081081,0.591891891891892,1.41891891891892,3.13918918918919
"Middle East","Van","PHEV",2044,"Ambitious",523,"Baseline",47433,558,2531,1257,1929,"0|1|2|3|5|16|33|59|17|54|117|173|262|321|304|263|178|93|27|0|0|0|0|0|0|0|0|0|0|0","77|76|70|64|54|45|38|34|32|31|35|83|104|117|113|106|82|52|27|11|4|0|0|0|0|0|0|0|0|0","2|2|4|6|8|21|38|64|100|136|191|242|319|366|338|291|203|117|55|20|7|0|0|0|0|0|0|0|0|0","523|739|1066|1231|1215|2701|3529|4110|4310|3996|3942|3594|3635|3436|2843|2388|1801|1206|713|319|127|10|0|0|0|0|0|0|0|0",3.68833652007648,1.06692160611855,2.40344168260038,4.83938814531549
"Middle East","Van","PHEV",2045,"Ambitious",164,"Baseline",45320,681,2694,1460,1943,"0|1|1|3|5|7|25|51|1|51|101|177|234|312|337|276|204|115|43|0|0|0|0|0|0|0|0|0|0|0","88|89|86|78|69|58|50|43|40|39|40|93|101|121|130|114|95|64|36|16|6|2|0|0|0|0|0|0|0|0","1|2|4|6|9|13|32|58|97|147|193|261|306|371|383|313|235|144|73|31|10|4|0|0|0|0|0|0|0|0","164|522|738|1064|1227|1208|2694|3515|4086|4271|3940|3859|3481|3468|3209|2570|2084|1493|948|496|201|75|6|0|0|0|0|0|0|0",11.8475609756098,4.15243902439024,8.90243902439024,16.4268292682927
"Middle East","Van","PHEV",2046,"Ambitious",199,"Baseline",42901,800,2804,1648,1907,"0|0|1|2|4|7|11|39|0|31|101|162|243|285|329|308|215|133|36|0|0|0|0|0|0|0|0|0|0|0","96|101|98|92|82|71|61|54|49|47|49|103|111|117|133|129|102|75|44|22|9|3|0|0|0|0|0|0|0|0","1|2|3|5|9|14|19|48|87|142|209|264|330|356|388|353|253|167|91|41|16|5|0|0|0|0|0|0|0|0","199|164|522|737|1060|1220|1198|2684|3495|4037|4211|3857|3738|3322|3239|2910|2243|1737|1184|661|327|124|33|0|0|0|0|0|0|0",9.58291457286432,4.02010050251256,8.28140703517588,14.0904522613065
"Middle East","Van","PHEV",2047,"Ambitious",218,"Baseline",40181,902,2860,1812,1832,"0|0|0|1|3|6|11|17|0|2|80|169|231|298|302|304|242|140|26|0|0|0|0|0|0|0|0|0|0|0","99|111|109|103|95|84|73|62|56|54|55|120|115|128|128|130|115|80|51|27|12|4|0|0|0|0|0|0|0|0","1|2|3|5|8|14|20|28|71|127|202|284|331|383|372|356|286|180|105|51|21|8|0|0|0|0|0|0|0|0","218|199|164|521|734|1055|1210|1194|2668|3463|3981|4123|3736|3567|3102|2937|2532|1869|1371|819|444|207|69|0|0|0|0|0|0|0",8.40366972477064,4.13761467889908,8.31192660550459,13.1192660550459
"Middle East","Van","PHEV",2048,"Ambitious",207,"Baseline",37191,985,2863,1952,1720,"0|0|0|0|2|4|10|18|0|0|45|147|243|288|318|277|238|128|0|0|0|0|0|0|0|0|0|0|0|0","99|116|117|110|104|93|84|74|64|61|61|130|128|130|139|127|117|91|55|31|15|6|0|0|0|0|0|0|0|0","1|2|3|4|8|12|20|30|41|103|180|274|355|385|400|343|289|203|113|59|26|10|0|0|0|0|0|0|0|0","207|218|199|163|519|730|1046|1205|1187|2643|3412|3897|3984|3565|3331|2814|2556|2111|1476|948|550|284|114|33|0|0|0|0|0|0",8.30917874396135,4.75845410628019,9.42995169082126,13.8309178743961
"Middle East","Van","PHEV",2049,"Ambitious",163,"Baseline",33968,1044,2810,2056,1576,"0|0|0|0|1|3|7|15|0|0|0|103|220|306|311|294|217|98|0|0|0|0|0|0|0|0|0|0|0|0","92|119|124|118|109|102|92|83|75|65|65|135|131|142|140|137|112|91|62|33|17|7|3|0|0|0|0|0|0|0","1|2|3|4|6|11|18|30|44|59|146|242|341|412|401|369|276|205|127|63|30|12|5|0|0|0|0|0|0|0","163|207|217|198|163|516|724|1032|1198|1176|2607|3340|3775|3801|3329|3021|2449|2131|1666|1026|636|351|175|66|0|0|0|0|0|0",9.66871165644172,6.40490797546012,12.6134969325153,17.239263803681
"Middle East","Van","PHEV",2050,"Ambitious",79,"Baseline",30519,1085,2688,2118,1381,"0|0|0|1|1|1|5|10|0|0|0|46|169|281|333|287|229|18|0|0|0|0|0|0|0|0|0|0|0|0","87|112|132|123|114|105|97|91|84|76|64|137|129|140|151|138|120|88|63|38|18|8|3|0|0|0|0|0|0|0","1|2|3|4|6|9|16|26|43|63|81|195|299|393|429|370|297|196|129|72|33|14|6|0|0|0|0|0|0|0","79|163|206|217|197|162|512|714|1026|1187|1159|2542|3236|3602|3550|3020|2629|2042|1683|1158|682|413|216|102|21|0|0|0|0|0",17.4810126582278,13.7341772151899,26.8101265822785,34.0253164556962
"Middle East","Van","PHEV",2051,"Ambitious",78.21,"Baseline",27004,1107,2499,2123,1146,"0|0|0|1|1|1|2|7|0|0|0|0|101|225|308|309|192|0|0|0|0|0|0|0|0|0|0|0|0|0","76|106|124|134|115|106|100|95|90|84|76|126|121|128|147|148|120|94|60|38|21|9|4|0|0|0|0|0|0|0","1|2|3|4|6|9|13|24|38|61|87|107|237|341|409|395|297|211|123|72|37|16|7|0|0|0|0|0|0|0","78|79|163|206|216|196|160|505|710|1016|1171|1135|2462|3087|3364|3220|2628|2193|1613|1168|770|442|250|120|50|0|0|0|0|0",14.6528576908324,14.1542002301496,27.1448663853727,31.9524357499041
"Middle East","Van","PHEV",2052,"Ambitious",77.4279,"Baseline",23515,1103,2252,2090,884,"0|0|0|0|1|1|2|2|0|0|0|0|0|146|250|287|194|0|0|0|0|0|0|0|0|0|0|0|0|0","66|95|118|128|129|107|100|96|93|89|82|145|97|110|131|142|131|94|65|36|21|10|4|0|0|0|0|0|0|0","1|1|2|4|6|9|13|19|34|53|83|114|124|267|354|376|319|211|132|69|37|18|7|0|0|0|0|0|0|0","77|78|79|162|205|215|195|158|494|704|1002|1146|1099|2350|2883|3052|2812|2192|1733|1116|774|498|274|147|68|0|0|0|0|0",11.4170731738818,14.2455109850584,26.9928539970734,29.0851230628753
"Middle East","Van","PHEV",2053,"Ambitious",76.653621,"Baseline",20096,1080,1960,2008,595,"0|0|0|0|1|1|2|3|0|0|0|0|0|0|169|233|186|0|0|0|0|0|0|0|0|0|0|0|0|0","57|83|107|121|123|118|99|96|95|93|87|155|107|72|107|125|125|100|64|39|20|10|5|0|0|0|0|0|0|0","1|1|2|3|5|8|13|19|27|47|71|107|128|132|275|325|303|225|132|74|36|18|8|0|0|0|0|0|0|0","77|77|78|79|162|204|213|192|155|490|694|981|1110|1049|2195|2607|2656|2339|1733|1197|736|493|309|161|81|29|0|0|0|0",7.76219038628325,14.0893539784637,26.1957618414399,25.569568331286
"Middle East","Van","PHEV",2054,"Ambitious",75.88708479,"Baseline",16840,1016,1659,1883,339,"0|0|0|0|0|1|2|3|0|0|0|0|0|3|16|160|153|0|0|0|0|0|0|0|0|0|0|0|0|0","42|70|93|111|117|112|105|93|93|92|89|160|118|80|61|99|108|95|69|39|21|10|5|0|0|0|0|0|0|0","0|1|2|3|5|8|12|19|27|36|62|90|122|137|133|251|261|213|141|74|38|17|8|0|0|0|0|0|0|0","76|77|77|78|78|161|202|210|188|150|483|679|950|1059|971|1991|2276|2216|1851|1189|782|467|309|182|95|41|0|0|0|0",4.46716329844669,13.3883124224833,24.8131813893071,21.8614274693896
"Middle East","Van","PHEV",2055,"Ambitious",75.1282139421,"Baseline",13810,922,1369,1710,124,"0|0|0|0|0|0|2|3|0|0|0|0|0|0|24|22|72|0|0|0|0|0|0|0|0|0|0|0|0|0","26|51|78|96|107|105|98|93|89|91|88|164|114|82|66|52|84|81|65|42|21|11|5|0|0|0|0|0|0|0","0|1|1|2|4|7|11|17|26|36|47|79|97|125|137|119|202|183|134|79|38|18|8|0|0|0|0|0|0|0","75|76|76|77|78|78|159|200|206|182|143|473|658|907|977|881|1739|1900|1752|1271|781|501|285|182|107|45|0|0|0|0",1.65051175175766,12.2723535090368,22.7610894798839,18.2221821625503
"Middle East","Van","PHEV",2056,"Ambitious",74.376931802679,"Baseline",11093,779,1113,1523,2,"0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9|30|55|80|92|117|91|88|86|86|86|155|112|79|65|55|42|62|56|40|23|11|5|0|0|0|0|0|0|0","0|0|1|2|3|6|9|15|23|35|47|56|81|98|123|122|94|139|114|75|41|18|8|0|0|0|0|0|0|0","74|75|76|76|77|77|77|157|196|200|173|133|458|628|847|887|771|1440|1503|1206|835|492|306|164|106|50|7|0|0|0",0.0268900578650646,10.4736775384427,20.4767790642467,14.9643172019084
"Middle East","Van","PHEV",2057,"Ambitious",73.6331624846523,"Baseline",8763,570,905,1371,2,"0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|10|32|55|119|112|90|80|80|79|82|154|103|77|58|51|43|31|43|34|22|11|5|2|0|0|0|0|0|0","0|0|1|1|3|5|8|13|21|31|46|58|53|80|94|109|96|66|87|64|39|19|8|4|0|0|0|0|0|0","74|74|75|76|76|76|76|76|154|190|190|161|129|437|586|756|776|643|1146|1028|785|527|304|180|93|55|20|0|0|0",0.0271616746111763,7.74107726418525,18.6193279459614,12.2906577615573
"Middle East","Van","PHEV",2058,"Ambitious",72.8968308598057,"Baseline",6810,415,728,1146,2,"0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|10|30|65|108|76|68|70|74|81|146|102|69|53|42|39|32|19|26|18|11|5|2|0|0|0|0|0|0","0|0|0|1|2|3|6|10|17|28|40|56|55|49|75|81|85|67|39|49|33|18|9|4|0|0|0|0|0|0","73|74|74|75|75|76|76|75|75|149|180|176|156|123|409|532|655|649|505|776|670|499|325|178|94|46|15|0|0|0",0.0274360349607842,5.69297725436272,15.7208480325293,9.98671672572544
"Middle East","Van","PHEV",2059,"Ambitious",72.1678625512076,"Baseline",5269,321,585,889,2,"0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|9|23|37|76|56|60|64|71|127|98|70|43|37|31|28|19|12|14|9|5|2|0|0|0|0|0|0","0|0|0|0|1|2|4|8|14|23|36|49|54|52|41|63|62|59|40|22|25|16|8|4|0|0|0|0|0|0","72|73|73|74|75|75|75|75|74|72|142|168|171|149|115|371|464|543|514|329|504|417|302|185|93|50|14|0|0|0",0.0277131666270547,4.44796324364229,12.3185025657258,8.10610123841351
"Middle East","Van","PHEV",2060,"Ambitious",71.4461839256956,"Baseline",4088,237,470,687,2,"0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|6|18|28|33|45|58|65|119|83|67|44|26|25|21|17|12|6|7|4|2|0|0|0|0|0|0","0|0|0|0|0|1|3|5|11|19|30|45|48|52|45|32|47|43|34|22|11|12|7|4|0|0|0|0|0|0","71|72|73|73|74|74|74|74|73|72|69|132|150|163|139|104|324|388|427|341|198|314|254|177|107|49|21|0|0|0",0.0279930976030856,3.31718206596564,9.61562902665989,6.57837793672511
